,Date,Rainfall_Terni,Flow_Rate_Lupa
2256,07/03/2015,4.346,-96.14
2257,08/03/2015,4.346,-96.15
2258,09/03/2015,4.346,-96.16
2259,10/03/2015,4.346,-96.17
2260,11/03/2015,4.346,-96.18
2261,12/03/2015,4.346,-96.19
2262,13/03/2015,4.346,-96.2
2263,14/03/2015,4.346,-96.21
2264,15/03/2015,4.346,-96.22
2265,16/03/2015,4.346,-96.23
2266,17/03/2015,4.346,-96.24
2267,18/03/2015,4.346,-96.25
2268,19/03/2015,4.346,-96.26
2269,20/03/2015,4.346,-96.27
2270,21/03/2015,4.346,-96.28
2271,22/03/2015,4.346,-113.96
2272,23/03/2015,4.346,-113.96
2273,24/03/2015,4.346,-96.29
2274,25/03/2015,4.346,-96.3
2275,26/03/2015,4.346,-96.31
2276,27/03/2015,4.346,-96.32
2277,28/03/2015,4.346,-96.33
2278,29/03/2015,4.346,-96.34
2279,30/03/2015,4.346,-96.35
2280,31/03/2015,4.346,-96.36
2281,01/04/2015,1.954,-96.37
2282,02/04/2015,1.954,-96.38
2283,03/04/2015,1.954,-96.39
2284,04/04/2015,1.954,-96.4
2285,05/04/2015,1.954,-96.41
2286,06/04/2015,1.954,-96.42
2287,07/04/2015,1.954,-96.43
2288,08/04/2015,1.954,-96.44
2289,09/04/2015,1.954,-96.45
2290,10/04/2015,1.954,-96.46
2291,11/04/2015,1.954,-96.47
2292,12/04/2015,1.954,-96.48
2293,13/04/2015,1.954,-96.49
2294,14/04/2015,1.954,-96.5
2295,15/04/2015,1.954,-96.51
2296,16/04/2015,1.954,-96.52
2297,17/04/2015,1.954,-96.53
2298,18/04/2015,1.954,-96.54
2299,19/04/2015,1.954,-96.57
2300,20/04/2015,1.954,-96.58
2301,21/04/2015,1.954,-96.59
2302,22/04/2015,1.954,-96.6
2303,23/04/2015,1.954,-96.61
2304,24/04/2015,1.954,-96.62
2305,25/04/2015,1.954,-96.63
2306,26/04/2015,1.954,-96.64
2307,27/04/2015,1.954,-96.65
2308,28/04/2015,1.954,-96.66
2309,29/04/2015,1.954,-96.67
2310,30/04/2015,1.954,-96.68
2311,01/05/2015,1.639,-96.69
2312,02/05/2015,1.639,-96.7
2313,03/05/2015,1.639,-96.71
2314,04/05/2015,1.639,-96.72
2315,05/05/2015,1.639,-96.73
2316,06/05/2015,1.639,-96.74
2317,07/05/2015,1.639,-96.75
2318,08/05/2015,1.639,-96.76
2319,09/05/2015,1.639,-96.77
2320,10/05/2015,1.639,-96.78
2321,11/05/2015,1.639,-96.79
2322,12/05/2015,1.639,-96.8
2323,13/05/2015,1.639,-113.96
2324,14/05/2015,1.639,-113.96
2325,15/05/2015,1.639,-96.81
2326,16/05/2015,1.639,-96.82
2327,17/05/2015,1.639,-96.83
2328,18/05/2015,1.639,-96.84
2329,19/05/2015,1.639,-96.85
2330,20/05/2015,1.639,-96.86
2331,21/05/2015,1.639,-96.87
2332,22/05/2015,1.639,-96.88
2333,23/05/2015,1.639,-96.89
2334,24/05/2015,1.639,-96.9
2335,25/05/2015,1.639,-96.91
2336,26/05/2015,1.639,-96.92
2337,27/05/2015,1.639,-96.93
2338,28/05/2015,1.639,-96.94
2339,29/05/2015,1.639,-96.95
2340,30/05/2015,1.639,-96.96
2341,31/05/2015,1.639,-96.97
2342,01/06/2015,1.915,-96.98
2343,02/06/2015,1.915,-96.99
2344,03/06/2015,1.915,-97.0
2345,04/06/2015,1.915,-97.01
2346,05/06/2015,1.915,-97.02
2347,06/06/2015,1.915,-97.03
2348,07/06/2015,1.915,-97.04
2349,08/06/2015,1.915,-97.07
2350,09/06/2015,1.915,-97.08
2351,10/06/2015,1.915,-97.09
2352,11/06/2015,1.915,-97.1
2353,12/06/2015,1.915,-97.11
2354,13/06/2015,1.915,-97.12
2355,14/06/2015,1.915,-97.13
2356,15/06/2015,1.915,-97.14
2357,16/06/2015,1.915,-97.15
2358,17/06/2015,1.915,-97.16
2359,18/06/2015,1.915,-97.17
2360,19/06/2015,1.915,-97.18
2361,20/06/2015,1.915,-97.19
2362,21/06/2015,1.915,-97.2
2363,22/06/2015,1.915,-97.21
2364,23/06/2015,1.915,-97.22
2365,24/06/2015,1.915,-97.23
2366,25/06/2015,1.915,-97.24
2367,26/06/2015,1.915,-97.25
2368,27/06/2015,1.915,-97.26
2369,28/06/2015,1.915,-97.27
2370,29/06/2015,1.915,-97.28
2371,30/06/2015,1.915,-97.29
2372,01/07/2015,0.852,-97.3
2373,02/07/2015,0.852,-97.31
2374,03/07/2015,0.852,-97.32
2375,04/07/2015,0.852,-113.96
2376,05/07/2015,0.852,-113.96
2377,06/07/2015,0.852,-97.33
2378,07/07/2015,0.852,-97.34
2379,08/07/2015,0.852,-97.35
2380,09/07/2015,0.852,-97.36
2381,10/07/2015,0.852,-97.37
2382,11/07/2015,0.852,-97.38
2383,12/07/2015,0.852,-97.39
2384,13/07/2015,0.852,-97.4
2385,14/07/2015,0.852,-97.41
2386,15/07/2015,0.852,-97.42
2387,16/07/2015,0.852,-97.43
2388,17/07/2015,0.852,-97.44
2389,18/07/2015,0.852,-97.45
2390,19/07/2015,0.852,-97.46
2391,20/07/2015,0.852,-97.47
2392,21/07/2015,0.852,-97.48
2393,22/07/2015,0.852,-97.49
2394,23/07/2015,0.852,-97.5
2395,24/07/2015,0.852,-97.51
2396,25/07/2015,0.852,-97.52
2397,26/07/2015,0.852,-97.53
2398,27/07/2015,0.852,-97.54
2399,28/07/2015,0.852,-97.57
2400,29/07/2015,0.852,-97.58
2401,30/07/2015,0.852,-97.59
2402,31/07/2015,0.852,-97.6
2403,01/08/2015,2.927,-97.61
2404,02/08/2015,2.927,-97.62
2405,03/08/2015,2.927,-97.63
2406,04/08/2015,2.927,-97.64
2407,05/08/2015,2.927,-97.65
2408,06/08/2015,2.927,-97.66
2409,07/08/2015,2.927,-97.67
2410,08/08/2015,2.927,-97.68
2411,09/08/2015,2.927,-97.69
2412,10/08/2015,2.927,-97.7
2413,11/08/2015,2.927,-97.71
2414,12/08/2015,2.927,-97.72
2415,13/08/2015,2.927,-97.73
2416,14/08/2015,2.927,-97.74
2417,15/08/2015,2.927,-97.75
2418,16/08/2015,2.927,-97.76
2419,17/08/2015,2.927,-97.77
2420,18/08/2015,2.927,-97.78
2421,19/08/2015,2.927,-97.79
2422,20/08/2015,2.927,-97.8
2423,21/08/2015,2.927,-97.81
2424,22/08/2015,2.927,-97.82
2425,23/08/2015,2.927,-97.83
2426,24/08/2015,2.927,-97.84
2427,25/08/2015,2.927,-113.96
2428,26/08/2015,2.927,-113.96
2429,27/08/2015,2.927,-97.85
2430,28/08/2015,2.927,-97.86
2431,29/08/2015,2.927,-97.87
2432,30/08/2015,2.927,-97.88
2433,31/08/2015,2.927,-97.89
2434,01/09/2015,1.71,-97.9
2435,02/09/2015,1.71,-97.91
2436,03/09/2015,1.71,-97.92
2437,04/09/2015,1.71,-97.93
2438,05/09/2015,1.71,-97.94
2439,06/09/2015,1.71,-97.95
2440,07/09/2015,1.71,-97.96
2441,08/09/2015,1.71,-97.97
2442,09/09/2015,1.71,-97.98
2443,10/09/2015,1.71,-97.99
2444,11/09/2015,1.71,-98.0
2445,12/09/2015,1.71,-98.01
2446,13/09/2015,1.71,-98.02
2447,14/09/2015,1.71,-98.03
2448,15/09/2015,1.71,-98.04
2449,16/09/2015,1.71,-98.07
2450,17/09/2015,1.71,-98.08
2451,18/09/2015,1.71,-98.09
2452,19/09/2015,1.71,-98.1
2453,20/09/2015,1.71,-98.11
2454,21/09/2015,1.71,-98.12
2455,22/09/2015,1.71,-98.13
2456,23/09/2015,1.71,-98.14
2457,24/09/2015,1.71,-98.15
2458,25/09/2015,1.71,-98.16
2459,26/09/2015,1.71,-98.17
2460,27/09/2015,1.71,-98.18
2461,28/09/2015,1.71,-98.19
2462,29/09/2015,1.71,-98.2
2463,30/09/2015,1.71,-98.21
2464,01/10/2015,4.232,-98.22
2465,02/10/2015,4.232,-98.23
2466,03/10/2015,4.232,-98.24
2467,04/10/2015,4.232,-98.25
2468,05/10/2015,4.232,-98.26
2469,06/10/2015,4.232,-98.27
2470,07/10/2015,4.232,-98.28
2471,08/10/2015,4.232,-98.29
2472,09/10/2015,4.232,-98.3
2473,10/10/2015,4.232,-98.31
2474,11/10/2015,4.232,-98.32
2475,12/10/2015,4.232,-98.33
2476,13/10/2015,4.232,-98.34
2477,14/10/2015,4.232,-98.35
2478,15/10/2015,4.232,-98.36
2479,16/10/2015,4.232,-113.96
2480,17/10/2015,4.232,-113.96
2481,18/10/2015,4.232,-98.37
2482,19/10/2015,4.232,-98.38
2483,20/10/2015,4.232,-98.39
2484,21/10/2015,4.232,-98.4
2485,22/10/2015,4.232,-98.41
2486,23/10/2015,4.232,-98.42
2487,24/10/2015,4.232,-98.43
2488,25/10/2015,4.232,-98.44
2489,26/10/2015,4.232,-98.45
2490,27/10/2015,4.232,-98.46
2491,28/10/2015,4.232,-98.47
2492,29/10/2015,4.232,-98.48
2493,30/10/2015,4.232,-98.49
2494,31/10/2015,4.232,-98.5
2495,01/11/2015,1.562,-98.51
2496,02/11/2015,1.562,-98.52
2497,03/11/2015,1.562,-98.53
2498,04/11/2015,1.562,-98.54
2499,05/11/2015,1.562,-98.57
2500,06/11/2015,1.562,-98.58
2501,07/11/2015,1.562,-98.59
2502,08/11/2015,1.562,-98.6
2503,09/11/2015,1.562,-98.61
2504,10/11/2015,1.562,-98.62
2505,11/11/2015,1.562,-98.63
2506,12/11/2015,1.562,-98.64
2507,13/11/2015,1.562,-98.65
2508,14/11/2015,1.562,-98.66
2509,15/11/2015,1.562,-98.67
2510,16/11/2015,1.562,-98.68
2511,17/11/2015,1.562,-98.69
2512,18/11/2015,1.562,-98.7
2513,19/11/2015,1.562,-98.71
2514,20/11/2015,1.562,-98.72
2515,21/11/2015,1.562,-98.73
2516,22/11/2015,1.562,-98.74
2517,23/11/2015,1.562,-98.75
2518,24/11/2015,1.562,-98.76
2519,25/11/2015,1.562,-98.77
2520,26/11/2015,1.562,-98.78
2521,27/11/2015,1.562,-98.79
2522,28/11/2015,1.562,-98.8
2523,29/11/2015,1.562,-98.81
2524,30/11/2015,1.562,-98.82
2525,01/12/2015,0.184,-98.83
2526,02/12/2015,0.184,-98.84
2527,03/12/2015,0.184,-98.85
2528,04/12/2015,0.184,-98.86
2529,05/12/2015,0.184,-98.87
2530,06/12/2015,0.184,-98.88
2531,07/12/2015,0.184,-113.96
2532,08/12/2015,0.184,-113.96
2533,09/12/2015,0.184,-98.89
2534,10/12/2015,0.184,-98.9
2535,11/12/2015,0.184,-98.91
2536,12/12/2015,0.184,-98.92
2537,13/12/2015,0.184,-98.93
2538,14/12/2015,0.184,-98.94
2539,15/12/2015,0.184,-98.95
2540,16/12/2015,0.184,-98.96
2541,17/12/2015,0.184,-98.97
2542,18/12/2015,0.184,-98.98
2543,19/12/2015,0.184,-98.99
2544,20/12/2015,0.184,-99.0
2545,21/12/2015,0.184,-99.01
2546,22/12/2015,0.184,-99.02
2547,23/12/2015,0.184,-99.03
2548,24/12/2015,0.184,-99.04
2549,25/12/2015,0.184,-99.07
2550,26/12/2015,0.184,-99.08
2551,27/12/2015,0.184,-99.09
2552,28/12/2015,0.184,-99.1
2553,29/12/2015,0.184,-99.11
2554,30/12/2015,0.184,-99.12
2555,31/12/2015,0.184,-99.13
2556,01/01/2016,1.608,-99.14
2557,02/01/2016,1.608,-99.15
2558,03/01/2016,1.608,-99.16
2559,04/01/2016,1.608,-99.17
2560,05/01/2016,1.608,-99.18
2561,06/01/2016,1.608,-99.19
2562,07/01/2016,1.608,-99.2
2563,08/01/2016,1.608,-99.21
2564,09/01/2016,1.608,-99.22
2565,10/01/2016,1.608,-99.23
2566,11/01/2016,1.608,-99.24
2567,12/01/2016,1.608,-99.25
2568,13/01/2016,1.608,-99.26
2569,14/01/2016,1.608,-99.27
2570,15/01/2016,1.608,-99.28
2571,16/01/2016,1.608,-99.29
2572,17/01/2016,1.608,-99.3
2573,18/01/2016,1.608,-99.31
2574,19/01/2016,1.608,-99.32
2575,20/01/2016,1.608,-99.33
2576,21/01/2016,1.608,-99.34
2577,22/01/2016,1.608,-99.35
2578,23/01/2016,1.608,-99.36
2579,24/01/2016,1.608,-99.37
2580,25/01/2016,1.608,-99.38
2581,26/01/2016,1.608,-99.39
2582,27/01/2016,1.608,-99.4
2583,28/01/2016,1.608,-113.96
2584,29/01/2016,1.608,-113.96
2585,30/01/2016,1.608,-99.41
2586,31/01/2016,1.608,-99.42
2587,01/02/2016,4.733,-99.43
2588,02/02/2016,4.733,-99.44
2589,03/02/2016,4.733,-99.45
2590,04/02/2016,4.733,-99.46
2591,05/02/2016,4.733,-99.47
2592,06/02/2016,4.733,-99.48
2593,07/02/2016,4.733,-99.49
2594,08/02/2016,4.733,-99.5
2595,09/02/2016,4.733,-99.51
2596,10/02/2016,4.733,-99.52
2597,11/02/2016,4.733,-99.53
2598,12/02/2016,4.733,-99.54
2599,13/02/2016,4.733,-99.57
2600,14/02/2016,4.733,-99.58
2601,15/02/2016,4.733,-99.59
2602,16/02/2016,4.733,-99.6
2603,17/02/2016,4.733,-99.61
2604,18/02/2016,4.733,-99.62
2605,19/02/2016,4.733,-99.63
2606,20/02/2016,4.733,-99.64
2607,21/02/2016,4.733,-99.65
2608,22/02/2016,4.733,-99.66
2609,23/02/2016,4.733,-99.67
2610,24/02/2016,4.733,-99.68
2611,25/02/2016,4.733,-99.69
2612,26/02/2016,4.733,-99.7
2613,27/02/2016,4.733,-99.71
2614,28/02/2016,4.733,-99.72
2615,29/02/2016,4.733,-99.73
2616,01/03/2016,1.867,-99.74
2617,02/03/2016,1.867,-99.75
2618,03/03/2016,1.867,-99.76
2619,04/03/2016,1.867,-99.77
2620,05/03/2016,1.867,-99.78
2621,06/03/2016,1.867,-99.79
2622,07/03/2016,1.867,-99.8
2623,08/03/2016,1.867,-99.81
2624,09/03/2016,1.867,-99.82
2625,10/03/2016,1.867,-99.83
2626,11/03/2016,1.867,-99.84
2627,12/03/2016,1.867,-99.85
2628,13/03/2016,1.867,-99.86
2629,14/03/2016,1.867,-99.87
2630,15/03/2016,1.867,-99.88
2631,16/03/2016,1.867,-99.89
2632,17/03/2016,1.867,-99.9
2633,18/03/2016,1.867,-99.91
2634,19/03/2016,1.867,-99.92
2635,20/03/2016,1.867,-113.96
2636,21/03/2016,1.867,-113.96
2637,22/03/2016,1.867,-99.93
2638,23/03/2016,1.867,-99.94
2639,24/03/2016,1.867,-99.95
2640,25/03/2016,1.867,-99.96
2641,26/03/2016,1.867,-99.97
2642,27/03/2016,1.867,-99.98
2643,28/03/2016,1.867,-99.99
2644,29/03/2016,1.867,-100.0
2645,30/03/2016,1.867,-100.01
2646,31/03/2016,1.867,-100.02
2647,01/04/2016,1.651,-100.03
2648,02/04/2016,1.651,-100.04
2649,03/04/2016,1.651,-100.07
2650,04/04/2016,1.651,-100.08
2651,05/04/2016,1.651,-100.09
2652,06/04/2016,1.651,-100.1
2653,07/04/2016,1.651,-100.11
2654,08/04/2016,1.651,-100.12
2655,09/04/2016,1.651,-100.13
2656,10/04/2016,1.651,-100.14
2657,11/04/2016,1.651,-100.15
2658,12/04/2016,1.651,-100.16
2659,13/04/2016,1.651,-100.17
2660,14/04/2016,1.651,-100.18
2661,15/04/2016,1.651,-100.19
2662,16/04/2016,1.651,-100.2
2663,17/04/2016,1.651,-100.21
2664,18/04/2016,1.651,-100.22
2665,19/04/2016,1.651,-100.23
2666,20/04/2016,1.651,-100.24
2667,21/04/2016,1.651,-100.25
2668,22/04/2016,1.651,-100.26
2669,23/04/2016,1.651,-100.27
2670,24/04/2016,1.651,-100.28
2671,25/04/2016,1.651,-100.29
2672,26/04/2016,1.651,-100.3
2673,27/04/2016,1.651,-100.31
2674,28/04/2016,1.651,-100.32
2675,29/04/2016,1.651,-100.33
2676,30/04/2016,1.651,-100.34
2677,01/05/2016,2.271,-100.35
2678,02/05/2016,2.271,-100.36
2679,03/05/2016,2.271,-100.37
2680,04/05/2016,2.271,-100.38
2681,05/05/2016,2.271,-100.39
2682,06/05/2016,2.271,-100.4
2683,07/05/2016,2.271,-100.41
2684,08/05/2016,2.271,-100.42
2685,09/05/2016,2.271,-100.43
2686,10/05/2016,2.271,-100.44
2687,11/05/2016,2.271,-113.96
2688,12/05/2016,2.271,-113.96
2689,13/05/2016,2.271,-100.45
2690,14/05/2016,2.271,-100.46
2691,15/05/2016,2.271,-100.47
2692,16/05/2016,2.271,-100.48
2693,17/05/2016,2.271,-100.49
2694,18/05/2016,2.271,-100.5
2695,19/05/2016,2.271,-100.51
2696,20/05/2016,2.271,-100.52
2697,21/05/2016,2.271,-100.53
2698,22/05/2016,2.271,-100.54
2699,23/05/2016,2.271,-100.57
2700,24/05/2016,2.271,-100.58
2701,25/05/2016,2.271,-100.59
2702,26/05/2016,2.271,-100.6
2703,27/05/2016,2.271,-100.61
2704,28/05/2016,2.271,-100.62
2705,29/05/2016,2.271,-100.63
2706,30/05/2016,2.271,-100.64
2707,31/05/2016,2.271,-100.65
2708,01/06/2016,2.927,-100.66
2709,02/06/2016,2.927,-100.67
2710,03/06/2016,2.927,-100.68
2711,04/06/2016,2.927,-100.69
2712,05/06/2016,2.927,-100.7
2713,06/06/2016,2.927,-100.71
2714,07/06/2016,2.927,-100.72
2715,08/06/2016,2.927,-100.73
2716,09/06/2016,2.927,-100.74
2717,10/06/2016,2.927,-100.75
2718,11/06/2016,2.927,-100.76
2719,12/06/2016,2.927,-100.77
2720,13/06/2016,2.927,-100.78
2721,14/06/2016,2.927,-100.79
2722,15/06/2016,2.927,-100.8
2723,16/06/2016,2.927,-100.81
2724,17/06/2016,2.927,-100.82
2725,18/06/2016,2.927,-100.83
2726,19/06/2016,2.927,-100.84
2727,20/06/2016,2.927,-100.85
2728,21/06/2016,2.927,-100.86
2729,22/06/2016,2.927,-100.87
2730,23/06/2016,2.927,-100.88
2731,24/06/2016,2.927,-100.89
2732,25/06/2016,2.927,-100.9
2733,26/06/2016,2.927,-100.91
2734,27/06/2016,2.927,-100.92
2735,28/06/2016,2.927,-100.93
2736,29/06/2016,2.927,-100.94
2737,30/06/2016,2.927,-100.95
2738,01/07/2016,1.244,-100.96
2739,02/07/2016,1.244,-113.96
2740,03/07/2016,1.244,-113.96
2741,04/07/2016,1.244,-100.97
2742,05/07/2016,1.244,-100.98
2743,06/07/2016,1.244,-100.99
2744,07/07/2016,1.244,-101.0
2745,08/07/2016,1.244,-101.01
2746,09/07/2016,1.244,-101.02
2747,10/07/2016,1.244,-101.03
2748,11/07/2016,1.244,-101.04
2749,12/07/2016,1.244,-101.07
2750,13/07/2016,1.244,-101.08
2751,14/07/2016,1.244,-101.09
2752,15/07/2016,1.244,-101.1
2753,16/07/2016,1.244,-101.11
2754,17/07/2016,1.244,-101.12
2755,18/07/2016,1.244,-101.13
2756,19/07/2016,1.244,-101.14
2757,20/07/2016,1.244,-101.15
2758,21/07/2016,1.244,-101.16
2759,22/07/2016,1.244,-101.17
2760,23/07/2016,1.244,-101.18
2761,24/07/2016,1.244,-101.19
2762,25/07/2016,1.244,-101.2
2763,26/07/2016,1.244,-101.21
2764,27/07/2016,1.244,-101.22
2765,28/07/2016,1.244,-101.23
2766,29/07/2016,1.244,-101.24
2767,30/07/2016,1.244,-101.25
2768,31/07/2016,1.244,-101.26
2769,01/08/2016,1.167,-101.27
2770,02/08/2016,1.167,-101.28
2771,03/08/2016,1.167,-101.29
2772,04/08/2016,1.167,-101.3
2773,05/08/2016,1.167,-101.31
2774,06/08/2016,1.167,-101.32
2775,07/08/2016,1.167,-101.33
2776,08/08/2016,1.167,-101.34
2777,09/08/2016,1.167,-101.35
2778,10/08/2016,1.167,-101.36
2779,11/08/2016,1.167,-101.37
2780,12/08/2016,1.167,-101.38
2781,13/08/2016,1.167,-101.39
2782,14/08/2016,1.167,-101.4
2783,15/08/2016,1.167,-101.41
2784,16/08/2016,1.167,-101.42
2785,17/08/2016,1.167,-101.43
2786,18/08/2016,1.167,-101.44
2787,19/08/2016,1.167,-101.45
2788,20/08/2016,1.167,-101.46
2789,21/08/2016,1.167,-101.47
2790,22/08/2016,1.167,-101.48
2791,23/08/2016,1.167,-113.96
2792,24/08/2016,1.167,-113.96
2793,25/08/2016,1.167,-101.49
2794,26/08/2016,1.167,-101.5
2795,27/08/2016,1.167,-101.51
2796,28/08/2016,1.167,-101.52
2797,29/08/2016,1.167,-101.53
2798,30/08/2016,1.167,-101.54
2799,31/08/2016,1.167,-101.57
2800,01/09/2016,3.581,-101.58
2801,02/09/2016,3.581,-101.59
2802,03/09/2016,3.581,-101.6
2803,04/09/2016,3.581,-101.61
2804,05/09/2016,3.581,-101.62
2805,06/09/2016,3.581,-101.63
2806,07/09/2016,3.581,-101.64
2807,08/09/2016,3.581,-101.65
2808,09/09/2016,3.581,-101.66
2809,10/09/2016,3.581,-101.67
2810,11/09/2016,3.581,-101.68
2811,12/09/2016,3.581,-101.69
2812,13/09/2016,3.581,-101.7
2813,14/09/2016,3.581,-101.71
2814,15/09/2016,3.581,-101.72
2815,16/09/2016,3.581,-101.73
2816,17/09/2016,3.581,-101.74
2817,18/09/2016,3.581,-101.75
2818,19/09/2016,3.581,-101.76
2819,20/09/2016,3.581,-101.77
2820,21/09/2016,3.581,-101.78
2821,22/09/2016,3.581,-101.79
2822,23/09/2016,3.581,-101.8
2823,24/09/2016,3.581,-101.81
2824,25/09/2016,3.581,-101.82
2825,26/09/2016,3.581,-101.83
2826,27/09/2016,3.581,-101.84
2827,28/09/2016,3.581,-101.85
2828,29/09/2016,3.581,-101.86
2829,30/09/2016,3.581,-101.87
2830,01/10/2016,4.03,-101.88
2831,02/10/2016,4.03,-101.89
2832,03/10/2016,4.03,-101.9
2833,04/10/2016,4.03,-101.91
2834,05/10/2016,4.03,-101.92
2835,06/10/2016,4.03,-101.93
2836,07/10/2016,4.03,-101.94
2837,08/10/2016,4.03,-101.95
2838,09/10/2016,4.03,-101.96
2839,10/10/2016,4.03,-101.97
2840,11/10/2016,4.03,-101.98
2841,12/10/2016,4.03,-101.99
2842,13/10/2016,4.03,-102.0
2843,14/10/2016,4.03,-113.96
2844,15/10/2016,4.03,-113.96
2845,16/10/2016,4.03,-102.01
2846,17/10/2016,4.03,-102.02
2847,18/10/2016,4.03,-102.03
2848,19/10/2016,4.03,-102.04
2849,20/10/2016,4.03,-102.07
2850,21/10/2016,4.03,-102.08
2851,22/10/2016,4.03,-102.09
2852,23/10/2016,4.03,-102.1
2853,24/10/2016,4.03,-102.11
2854,25/10/2016,4.03,-102.12
2855,26/10/2016,4.03,-102.13
2856,27/10/2016,4.03,-102.14
2857,28/10/2016,4.03,-102.15
2858,29/10/2016,4.03,-102.16
2859,30/10/2016,4.03,-102.17
2860,31/10/2016,4.03,-102.18
2861,01/11/2016,2.913,-102.19
2862,02/11/2016,2.913,-102.2
2863,03/11/2016,2.913,-102.21
2864,04/11/2016,2.913,-102.22
2865,05/11/2016,2.913,-102.23
2866,06/11/2016,2.913,-102.24
2867,07/11/2016,2.913,-102.25
2868,08/11/2016,2.913,-102.26
2869,09/11/2016,2.913,-102.27
2870,10/11/2016,2.913,-102.28
2871,11/11/2016,2.913,-102.29
2872,12/11/2016,2.913,-102.3
2873,13/11/2016,2.913,-102.31
2874,14/11/2016,2.913,-102.32
2875,15/11/2016,2.913,-102.33
2876,16/11/2016,2.913,-102.34
2877,17/11/2016,2.913,-102.35
2878,18/11/2016,2.913,-102.36
2879,19/11/2016,2.913,-102.37
2880,20/11/2016,2.913,-102.38
2881,21/11/2016,2.913,-102.39
2882,22/11/2016,2.913,-102.4
2883,23/11/2016,2.913,-102.41
2884,24/11/2016,2.913,-102.42
2885,25/11/2016,2.913,-102.43
2886,26/11/2016,2.913,-102.44
2887,27/11/2016,2.913,-102.45
2888,28/11/2016,2.913,-102.46
2889,29/11/2016,2.913,-102.47
2890,30/11/2016,2.913,-102.48
2891,01/12/2016,0.566,-102.49
2892,02/12/2016,0.566,-102.5
2893,03/12/2016,0.566,-102.51
2894,04/12/2016,0.566,-102.52
2895,05/12/2016,0.566,-113.96
2896,06/12/2016,0.566,-113.96
2897,07/12/2016,0.566,-102.53
2898,08/12/2016,0.566,-102.54
2899,09/12/2016,0.566,-102.57
2900,10/12/2016,0.566,-102.58
2901,11/12/2016,0.566,-102.59
2902,12/12/2016,0.566,-102.6
2903,13/12/2016,0.566,-102.61
2904,14/12/2016,0.566,-102.62
2905,15/12/2016,0.566,-102.63
2906,16/12/2016,0.566,-102.64
2907,17/12/2016,0.566,-102.65
2908,18/12/2016,0.566,-102.66
2909,19/12/2016,0.566,-102.67
2910,20/12/2016,0.566,-102.68
2911,21/12/2016,0.566,-102.69
2912,22/12/2016,0.566,-102.7
2913,23/12/2016,0.566,-102.71
2914,24/12/2016,0.566,-102.72
2915,25/12/2016,0.566,-102.73
2916,26/12/2016,0.566,-102.74
2917,27/12/2016,0.566,-102.75
2918,28/12/2016,0.566,-102.76
2919,29/12/2016,0.566,-102.77
2920,30/12/2016,0.566,-102.78
2921,31/12/2016,0.566,-102.79
2922,01/01/2017,1.402,-102.8
2923,02/01/2017,1.402,-102.81
2924,03/01/2017,1.402,-102.82
2925,04/01/2017,1.402,-102.83
2926,05/01/2017,1.402,-102.84
2927,06/01/2017,1.402,-102.85
2928,07/01/2017,1.402,-102.86
2929,08/01/2017,1.402,-102.87
2930,09/01/2017,1.402,-102.88
2931,10/01/2017,1.402,-102.89
2932,11/01/2017,1.402,-102.9
2933,12/01/2017,1.402,-102.91
2934,13/01/2017,1.402,-102.92
2935,14/01/2017,1.402,-102.93
2936,15/01/2017,1.402,-102.94
2937,16/01/2017,1.402,-102.95
2938,17/01/2017,1.402,-102.96
2939,18/01/2017,1.402,-102.97
2940,19/01/2017,1.402,-102.98
2941,20/01/2017,1.402,-102.99
2942,21/01/2017,1.402,-103.0
2943,22/01/2017,1.402,-103.01
2944,23/01/2017,1.402,-103.02
2945,24/01/2017,1.402,-103.03
2946,25/01/2017,1.402,-103.04
2947,26/01/2017,1.402,-113.96
2948,27/01/2017,1.402,-113.96
2949,28/01/2017,1.402,-103.07
2950,29/01/2017,1.402,-103.08
2951,30/01/2017,1.402,-103.09
2952,31/01/2017,1.402,-103.1
2953,01/02/2017,1.733,-103.11
2954,02/02/2017,1.733,-103.12
2955,03/02/2017,1.733,-103.13
2956,04/02/2017,1.733,-103.14
2957,05/02/2017,1.733,-103.15
2958,06/02/2017,1.733,-103.16
2959,07/02/2017,1.733,-103.17
2960,08/02/2017,1.733,-103.18
2961,09/02/2017,1.733,-103.19
2962,10/02/2017,1.733,-103.2
2963,11/02/2017,1.733,-103.21
2964,12/02/2017,1.733,-103.22
2965,13/02/2017,1.733,-103.23
2966,14/02/2017,1.733,-103.24
2967,15/02/2017,1.733,-103.25
2968,16/02/2017,1.733,-103.26
2969,17/02/2017,1.733,-103.27
2970,18/02/2017,1.733,-103.28
2971,19/02/2017,1.733,-103.29
2972,20/02/2017,1.733,-103.3
2973,21/02/2017,1.733,-103.31
2974,22/02/2017,1.733,-103.32
2975,23/02/2017,1.733,-103.33
2976,24/02/2017,1.733,-103.34
2977,25/02/2017,1.733,-103.35
2978,26/02/2017,1.733,-103.36
2979,27/02/2017,1.733,-103.37
2980,28/02/2017,1.733,-103.38
2981,01/03/2017,1.429,-103.39
2982,02/03/2017,1.429,-103.4
2983,03/03/2017,1.429,-103.41
2984,04/03/2017,1.429,-103.42
2985,05/03/2017,1.429,-103.43
2986,06/03/2017,1.429,-103.44
2987,07/03/2017,1.429,-103.45
2988,08/03/2017,1.429,-103.46
2989,09/03/2017,1.429,-103.47
2990,10/03/2017,1.429,-103.48
