,Date,Rainfall_Simignano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
6296,28/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,10.8,11.15,8.85,-179.7569532,-131.8818231,-156.7562123
6297,29/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,14.05,13.9,11.4,-179.7569532,-131.8818231,-156.7562123
6298,30/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,16.25,16.8,13.1,-179.7569532,-131.8818231,-156.7562123
6299,31/03/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,16.25,16.95,13.95,-179.7569532,-131.8818231,-156.7562123
6300,01/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,13.75,14.4,11.85,-184.61376,-167.5296,-162.8592
6301,02/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,12.6,12.65,12.95,-175.383072,-159.15312,-154.71624
6302,03/04/2017,1.4,1.2,0.4,0.8,1.0,1.0,0.8,-7.0792289300657725,0.0,14.4,15.05,14.2,-184.61376,-167.5296,-162.8592
6303,04/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,16.3,16.75,14.05,-184.61376,-167.5296,-162.8592
6304,05/04/2017,0.2,0.4,11.4,1.0,0.0,3.0,11.2,-7.0792289300657725,0.0,13.1,13.4,12.95,-184.61376,-167.5296,-162.8592
6305,06/04/2017,0.2,0.2,2.2,0.8,0.0,0.0,0.2,-7.0792289300657725,0.0,12.8,11.3,11.2,-184.61376,-167.5296,-162.8592
6306,07/04/2017,12.2,16.4,8.4,13.6,3.4,9.6,12.8,-7.0792289300657725,0.0,12.9,13.1,11.8,-184.61376,-167.5296,-162.8592
6307,08/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,15.2,15.15,13.65,-184.61376,-167.5296,-162.8592
6308,09/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-7.0792289300657725,0.0,16.4,16.25,14.7,-175.383072,-159.15312,-154.71624
6309,10/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,15.1,16.2,15.0,-184.61376,-167.5296,-162.8592
6310,11/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,14.9,15.5,13.8,-184.61376,-167.5296,-162.8592
6311,12/04/2017,0.0,0.0,0.6,0.0,0.2,0.0,0.2,-7.0792289300657725,0.0,16.65,16.6,15.55,-184.61376,-167.5296,-162.8592
6312,13/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,14.9,15.75,14.65,-184.61376,-167.5296,-162.8592
6313,14/04/2017,0.0,0.0,0.2,0.0,0.2,0.2,0.0,-7.0792289300657725,0.0,15.55,14.1,14.1,-184.61376,-167.5296,-162.8592
6314,15/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,14.9,15.25,15.35,-184.61376,-167.5296,-162.8592
6315,16/04/2017,0.4,0.0,1.0,10.4,0.0,0.2,1.2,-7.0792289300657725,0.0,15.75,16.55,16.4,-175.383072,-159.15312,-154.71624
6316,17/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-7.0792289300657725,0.0,13.2,14.25,13.5,-184.61376,-167.5296,-162.8592
6317,18/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,11.65,11.25,11.4,-184.61376,-167.5296,-162.8592
6318,19/04/2017,0.0,0.0,1.6,0.0,0.0,1.4,0.4,-7.0792289300657725,0.0,8.4,8.15,7.15,-184.61376,-167.5296,-162.8592
6319,20/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,7.8,8.2,6.25,-184.61376,-167.5296,-162.8592
6320,21/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-7.0792289300657725,0.0,9.6,8.85,7.3,-184.61376,-167.5296,-162.8592
6321,22/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,11.05,10.9,8.85,-184.61376,-167.5296,-162.8592
6322,23/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,13.0,12.35,10.3,-175.383072,-159.15312,-154.71624
6323,24/04/2017,0.0,0.0,0.0,0.2,0.0,0.2,0.0,-7.0792289300657725,0.0,13.25,12.7,11.35,-184.61376,-167.5296,-162.8592
6324,25/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,13.0,12.5,12.55,-184.61376,-167.5296,-162.8592
6325,26/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,14.2,13.2,13.45,-184.61376,-167.5296,-162.8592
6326,27/04/2017,0.0,0.0,0.4,0.0,0.0,0.4,0.0,-7.0792289300657725,0.0,14.3,13.75,15.75,-184.61376,-167.5296,-162.8592
6327,28/04/2017,14.8,12.2,21.8,22.8,13.4,20.6,27.0,-7.0792289300657725,0.0,10.45,9.85,10.6,-184.61376,-167.5296,-162.8592
6328,29/04/2017,0.2,0.0,0.0,0.0,0.0,0.2,0.0,-7.0792289300657725,0.0,11.8,10.95,9.95,-184.61376,-167.5296,-162.8592
6329,30/04/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0792289300657725,0.0,12.35,12.55,11.15,-175.383072,-159.15312,-154.71624
6330,01/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-7.0792289300657725,0.0,12.8,11.8,11.4,-171.0135609,-199.3088866,-175.1771238
6331,02/05/2017,7.0,3.2,11.0,4.8,5.4,8.8,5.4,-7.0792289300657725,0.0,12.4,12.5,12.05,-171.0135609,-199.3088866,-175.1771238
6332,03/05/2017,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-7.0792289300657725,0.0,14.25,14.25,13.85,-171.0135609,-199.3088866,-175.1771238
6333,04/05/2017,1.2,0.8,2.6,0.4,1.0,0.6,2.4,-7.0792289300657725,0.0,13.85,14.15,15.7,-171.0135609,-199.3088866,-175.1771238
6334,05/05/2017,1.4,0.0,0.0,1.0,2.8,0.8,0.4,-7.0792289300657725,0.0,14.9,14.6,14.8,-171.0135609,-199.3088866,-175.1771238
6335,06/05/2017,0.4,0.0,0.0,0.4,0.6,0.6,0.2,-7.0792289300657725,0.0,14.65,14.45,14.95,-171.0135609,-199.3088866,-175.1771238
6336,07/05/2017,8.4,9.4,6.2,5.6,6.2,12.4,11.0,-7.0792289300657725,0.0,13.55,13.65,13.85,-162.4628828,-189.3434422,-166.4182676
6337,08/05/2017,0.0,0.0,0.0,0.2,0.2,0.2,0.2,-7.0792289300657725,0.0,13.95,14.4,13.45,-171.0135609,-199.3088866,-175.1771238
6338,09/05/2017,2.2,3.0,5.6,2.2,1.8,5.2,0.2,-7.0792289300657725,0.0,15.15,14.7,13.85,-171.0135609,-199.3088866,-175.1771238
6339,10/05/2017,0.0,0.0,0.2,0.2,0.0,0.2,0.2,-7.3,0.0,15.45,14.75,14.1,-171.0135609,-199.3088866,-175.1771238
6340,11/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,0.0,16.3,16.8,16.55,-171.0135609,-199.3088866,-175.1771238
6341,12/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,0.0,17.45,17.0,16.55,-171.0135609,-199.3088866,-175.1771238
6342,13/05/2017,0.2,1.6,0.2,0.6,0.2,1.4,0.6,-7.3,0.0,17.15,17.05,17.6,-171.0135609,-199.3088866,-175.1771238
6343,14/05/2017,0.0,0.0,0.2,0.0,0.0,0.0,0.2,-7.3,0.0,16.95,17.25,17.1,-162.4628828,-189.3434422,-166.4182676
6344,15/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,0.0,18.4,18.4,17.1,-171.0135609,-199.3088866,-175.1771238
6345,16/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,0.0,19.55,19.25,17.0,-171.0135609,-199.3088866,-175.1771238
6346,17/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,0.0,19.55,20.15,17.2,-171.0135609,-199.3088866,-175.1771238
6347,18/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,0.0,18.85,19.95,17.7,-171.0135609,-199.3088866,-175.1771238
6348,19/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,0.0,18.05,18.65,0.0,-171.0135609,-199.3088866,-175.1771238
6349,20/05/2017,0.0,0.0,0.0,0.0,0.8,0.0,1.4,-7.3,0.0,16.25,16.9,0.0,-171.0135609,-199.3088866,-175.1771238
6350,21/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.3,0.0,18.85,18.25,0.0,-162.4628828,-189.3434422,-166.4182676
6351,22/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,0.0,19.6,19.4,0.0,-171.0135609,-199.3088866,-175.1771238
6352,23/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,0.0,19.25,19.6,0.0,-171.0135609,-199.3088866,-175.1771238
6353,24/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,0.0,19.9,20.05,0.0,-171.0135609,-199.3088866,-175.1771238
6354,25/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3,0.0,20.05,20.1,0.0,-171.0135609,-199.3088866,-175.1771238
6355,26/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,20.4,19.45,0.0,-171.0135609,-199.3088866,-175.1771238
6356,27/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,20.15,20.2,0.0,-171.0135609,-199.3088866,-175.1771238
6357,28/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,22.4,21.1,0.0,-162.4628828,-189.3434422,-166.4182676
6358,29/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,23.3,21.8,0.0,-171.0135609,-199.3088866,-175.1771238
6359,30/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,21.55,21.15,0.0,-171.0135609,-199.3088866,-175.1771238
6360,31/05/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,20.75,20.85,0.0,-171.0135609,-199.3088866,-175.1771238
6361,01/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,20.85,20.6,0.0,-200.80608,-238.52832,-210.44832
6362,02/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,20.2,19.05,0.0,-200.80608,-238.52832,-210.44832
6363,03/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,21.0,20.6,0.0,-200.80608,-238.52832,-210.44832
6364,04/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,21.35,21.2,0.0,-190.765776,-226.601904,-199.925904
6365,05/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,21.6,21.2,0.0,-200.80608,-238.52832,-210.44832
6366,06/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,20.3,20.55,0.0,-200.80608,-238.52832,-210.44832
6367,07/06/2017,0.0,0.0,0.2,0.0,0.0,0.2,0.2,-7.5,0.0,19.1,19.7,19.55,-200.80608,-238.52832,-210.44832
6368,08/06/2017,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-7.5,0.0,20.3,20.35,19.4,-200.80608,-238.52832,-210.44832
6369,09/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,22.35,22.25,20.7,-200.80608,-238.52832,-210.44832
6370,10/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,22.45,21.75,21.45,-200.80608,-238.52832,-210.44832
6371,11/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,25.7,24.9,22.2,-190.765776,-226.601904,-199.925904
6372,12/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,25.55,25.15,23.4,-200.80608,-238.52832,-210.44832
6373,13/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,24.65,24.4,24.2,-200.80608,-238.52832,-210.44832
6374,14/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,25.1,25.05,25.3,-200.80608,-238.52832,-210.44832
6375,15/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,24.1,24.3,24.25,-200.80608,-238.52832,-210.44832
6376,16/06/2017,0.0,0.0,0.0,0.0,3.2,0.0,1.4,-7.5,0.0,25.55,25.25,26.4,-200.80608,-238.52832,-210.44832
6377,17/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,26.15,25.45,25.3,-200.80608,-238.52832,-210.44832
6378,18/06/2017,0.0,0.0,0.0,3.0,0.0,0.0,0.4,-7.6,0.0,23.25,23.3,22.85,-190.765776,-226.601904,-199.925904
6379,19/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,0.0,23.05,23.15,22.25,-200.80608,-238.52832,-210.44832
6380,20/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,0.0,24.25,24.0,23.8,-200.80608,-238.52832,-210.44832
6381,21/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,0.0,23.95,23.05,23.75,-200.80608,-238.52832,-210.44832
6382,22/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,0.0,24.85,24.55,24.65,-200.80608,-238.52832,-210.44832
6383,23/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,0.0,24.05,24.45,24.55,-200.80608,-238.52832,-210.44832
6384,24/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,0.0,25.95,25.9,25.4,-200.80608,-238.52832,-210.44832
6385,25/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,0.0,24.4,24.15,24.85,-190.765776,-226.601904,-199.925904
6386,26/06/2017,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-7.6,0.0,25.8,25.7,25.4,-200.80608,-238.52832,-210.44832
6387,27/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,0.0,26.15,25.55,26.6,-200.80608,-238.52832,-210.44832
6388,28/06/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,0.0,23.6,23.4,25.2,-200.80608,-238.52832,-210.44832
6389,29/06/2017,5.2,3.0,1.0,4.2,13.2,7.0,4.4,-7.6,0.0,22.25,21.5,23.65,-200.80608,-238.52832,-210.44832
6390,30/06/2017,0.0,0.0,0.8,0.0,0.0,0.0,0.0,-7.6,0.0,18.05,17.3,17.75,-200.80608,-238.52832,-210.44832
6391,01/07/2017,16.0,23.8,11.8,15.4,13.6,23.6,9.2,-7.6,0.0,18.65,18.5,19.65,-212.2598959,-226.1998751,-180.108487
6392,02/07/2017,0.0,0.0,0.2,0.2,0.0,0.2,0.0,-7.6,0.0,20.65,19.8,19.95,-201.6469011,-214.8898814,-171.1030626
6393,03/07/2017,0.0,0.2,0.0,0.0,0.2,0.0,0.0,-7.6,0.0,23.25,22.35,22.65,-212.2598959,-226.1998751,-180.108487
6394,04/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,0.0,24.05,24.4,23.25,-212.2598959,-226.1998751,-180.108487
6395,05/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6,0.0,24.6,23.95,23.25,-212.2598959,-226.1998751,-180.108487
6396,06/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,25.55,24.65,23.55,-212.2598959,-226.1998751,-180.108487
6397,07/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,26.5,26.15,23.95,-212.2598959,-226.1998751,-180.108487
6398,08/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,26.4,26.65,25.4,-212.2598959,-226.1998751,-180.108487
6399,09/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,27.4,25.8,26.3,-201.6469011,-214.8898814,-171.1030626
6400,10/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,25.3,25.2,24.4,-212.2598959,-226.1998751,-180.108487
6401,11/07/2017,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-7.7,0.0,25.5,25.35,25.8,-212.2598959,-226.1998751,-180.108487
6402,12/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,25.35,25.65,25.7,-212.2598959,-226.1998751,-180.108487
6403,13/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,25.8,26.25,26.05,-212.2598959,-226.1998751,-180.108487
6404,14/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,25.2,24.35,25.85,-212.2598959,-226.1998751,-180.108487
6405,15/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,25.6,26.1,24.4,-212.2598959,-226.1998751,-180.108487
6406,16/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,22.5,23.15,21.45,-201.6469011,-214.8898814,-171.1030626
6407,17/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,22.75,23.05,22.05,-212.2598959,-226.1998751,-180.108487
6408,18/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,24.15,24.8,21.75,-212.2598959,-226.1998751,-180.108487
6409,19/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,24.2,23.85,23.45,-212.2598959,-226.1998751,-180.108487
6410,20/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7,0.0,25.1,24.15,24.0,-212.2598959,-226.1998751,-180.108487
6411,21/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8,0.0,24.3,23.95,24.55,-212.2598959,-226.1998751,-180.108487
6412,22/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8,0.0,25.65,25.4,25.8,-212.2598959,-226.1998751,-180.108487
6413,23/07/2017,0.0,0.0,0.0,0.2,0.0,0.2,0.0,-7.8,0.0,25.85,26.55,26.8,-201.6469011,-214.8898814,-171.1030626
6414,24/07/2017,1.4,0.4,0.2,0.6,2.0,0.4,0.4,-7.8,0.0,24.4,25.1,24.6,-212.2598959,-226.1998751,-180.108487
6415,25/07/2017,0.0,0.2,0.4,0.0,0.0,0.0,1.6,-7.8,0.0,22.15,22.1,21.7,-212.2598959,-226.1998751,-180.108487
6416,26/07/2017,0.0,1.8,1.8,0.0,1.0,0.2,0.0,-7.8,0.0,21.55,20.55,20.55,-212.2598959,-226.1998751,-180.108487
6417,27/07/2017,2.0,0.0,10.0,4.0,0.0,12.0,5.8,-7.8,0.0,22.8,22.15,22.7,-212.2598959,-226.1998751,-180.108487
6418,28/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8,0.0,24.1,23.5,23.7,-212.2598959,-226.1998751,-180.108487
6419,29/07/2017,0.0,0.0,0.2,0.0,0.0,0.2,0.0,-7.8,0.0,25.25,25.1,25.3,-212.2598959,-226.1998751,-180.108487
6420,30/07/2017,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-7.8,0.0,25.7,25.25,26.35,-201.6469011,-214.8898814,-171.1030626
6421,31/07/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8,0.0,28.3,28.2,27.8,-212.2598959,-226.1998751,-180.108487
6422,01/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8,0.0,30.25,30.1,29.2,-215.9964037,-227.3102185,-219.1557128
6423,02/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8,0.0,30.25,30.75,28.65,-215.9964037,-227.3102185,-219.1557128
6424,03/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,0.0,30.65,31.3,29.45,-215.9964037,-227.3102185,-219.1557128
6425,04/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,0.0,31.85,30.95,29.15,-215.9964037,-227.3102185,-219.1557128
6426,05/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,0.0,30.7,29.9,28.45,-215.9964037,-227.3102185,-219.1557128
6427,06/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,0.0,28.25,28.3,27.6,-205.1965836,-215.9447076,-208.1979272
6428,07/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,0.0,27.8,27.55,28.25,-215.9964037,-227.3102185,-219.1557128
6429,08/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,0.0,27.05,26.7,27.3,-215.9964037,-227.3102185,-219.1557128
6430,09/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,0.0,27.4,26.85,27.05,-215.9964037,-227.3102185,-219.1557128
6431,10/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,0.0,24.45,24.75,25.6,-215.9964037,-227.3102185,-219.1557128
6432,11/08/2017,7.8,2.6,1.2,0.0,8.6,0.0,4.8,-7.9,0.0,20.45,20.95,22.4,-215.9964037,-227.3102185,-219.1557128
6433,12/08/2017,5.2,12.8,11.0,7.4,5.6,15.6,4.8,-7.9,0.0,20.2,18.4,21.0,-215.9964037,-227.3102185,-219.1557128
6434,13/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,0.0,23.25,22.7,22.4,-205.1965836,-215.9447076,-208.1979272
6435,14/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,0.0,25.35,24.95,22.95,-215.9964037,-227.3102185,-219.1557128
6436,15/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9,0.0,25.95,25.55,24.8,-215.9964037,-227.3102185,-219.1557128
6437,16/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,26.2,24.75,24.15,-215.9964037,-227.3102185,-219.1557128
6438,17/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,27.3,27.35,25.35,-215.9964037,-227.3102185,-219.1557128
6439,18/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,28.6,29.05,27.2,-215.9964037,-227.3102185,-219.1557128
6440,19/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,25.8,25.45,25.3,-215.9964037,-227.3102185,-219.1557128
6441,20/08/2017,0.4,0.0,0.0,0.2,0.0,0.6,0.0,-8.0,0.0,23.75,24.5,25.45,-205.1965836,-215.9447076,-208.1979272
6442,21/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,22.55,22.75,22.3,-215.9964037,-227.3102185,-219.1557128
6443,22/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,22.3,23.3,21.55,-215.9964037,-227.3102185,-219.1557128
6444,23/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,24.2,23.45,22.85,-215.9964037,-227.3102185,-219.1557128
6445,24/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,24.25,24.3,23.5,-215.9964037,-227.3102185,-219.1557128
6446,25/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,24.85,24.85,24.35,-215.9964037,-227.3102185,-219.1557128
6447,26/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,26.25,25.85,25.9,-215.9964037,-227.3102185,-219.1557128
6448,27/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,26.5,26.45,25.4,-205.1965836,-215.9447076,-208.1979272
6449,28/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,26.05,26.65,25.05,-215.9964037,-227.3102185,-219.1557128
6450,29/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,27.1,27.1,26.15,-215.9964037,-227.3102185,-219.1557128
6451,30/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,27.7,26.55,25.75,-215.9964037,-227.3102185,-219.1557128
6452,31/08/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,26.9,26.6,25.75,-215.9964037,-227.3102185,-219.1557128
6453,01/09/2017,13.6,15.4,66.4,27.4,7.6,66.2,31.2,-8.0,0.0,22.15,21.8,23.75,-205.0512,-214.5216,-216.60672
6454,02/09/2017,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-8.0,0.0,17.5,17.2,19.8,-205.0512,-214.5216,-216.60672
6455,03/09/2017,6.4,4.4,1.0,6.8,3.2,1.8,0.8,-8.0,0.0,16.85,16.5,18.05,-194.79864,-203.79552,-205.776384
6456,04/09/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,19.05,18.25,18.55,-205.0512,-214.5216,-216.60672
6457,05/09/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,20.65,20.2,21.05,-205.0512,-214.5216,-216.60672
6458,06/09/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,20.8,20.25,20.75,-205.0512,-214.5216,-216.60672
6459,07/09/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,22.1,21.85,23.15,-205.0512,-214.5216,-216.60672
6460,08/09/2017,8.6,0.2,0.0,9.4,34.2,1.4,0.0,-8.0,0.0,20.8,20.4,21.5,-205.0512,-214.5216,-216.60672
6461,09/09/2017,0.2,3.6,0.2,0.2,0.2,0.4,0.0,-8.0,0.0,19.45,19.25,20.1,-205.0512,-214.5216,-216.60672
6462,10/09/2017,29.6,15.8,0.2,80.6,33.8,60.2,0.4,-8.0,0.0,17.65,17.75,20.3,-194.79864,-203.79552,-205.776384
6463,11/09/2017,3.8,1.6,13.0,6.6,3.4,10.0,2.4,-8.0,0.0,18.9,18.3,20.55,-205.0512,-214.5216,-216.60672
6464,12/09/2017,0.4,0.0,0.0,0.0,0.0,0.0,0.4,-8.0,0.0,18.1,17.95,18.8,-205.0512,-214.5216,-216.60672
6465,13/09/2017,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-8.0,0.0,18.6,17.85,18.05,-205.0512,-214.5216,-216.60672
6466,14/09/2017,0.0,0.0,0.2,0.2,0.2,0.0,0.0,-8.0,0.0,19.4,18.3,19.6,-205.0512,-214.5216,-216.60672
6467,15/09/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,20.9,20.05,20.45,-205.0512,-214.5216,-216.60672
