Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
8.544041387024392e-06,0.0,1.7088082774048784e-05,0.0,0.0,0.0,0.0003075854899328781,0.0002221450760626342,8.544041387024392e-06,0.0,-0.0005327209804809708,-0.00023752435055927808,-0.00010124689043623905,-0.0002623020705816488,-0.000143967097371361,0.0010381010285234636,0.0008565401490491953,0.0,0.0010829572458053416,-0.27885491051596084,-0.7397184964493771,-0.4854068133728736,-0.3139549349715172,-0.2021520192169971,5.980828970917075e-06,-4.2720206935121956e-05
0.0003327677219499816,0.0,0.0004766672773878114,0.0005036484440324045,8.993722214864368e-06,8.993722214864367e-05,4.4968611074321834e-05,3.597488885945747e-05,0.0,0.0005576107773215907,-0.00056030889398605,-0.00025047516368397263,-0.00010657560824614274,-0.00027520789977484965,-0.00015154421932046458,0.001101730971320885,0.0009465892631144746,0.0,0.0011377058601803425,-0.2788547380689919,-0.7397180390708291,-0.485406513238884,-0.3139547408351907,-0.20215189422350635,5.845919439661839e-06,-4.451892496357861e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005318665222012978,-0.00023880593245825338,-3.417616206915971e-05,-0.0002605932357773427,-0.00014396708271633525,0.0010979092064717553,0.0009035322847034095,0.0,0.0011491734495754947,-0.27885488213012843,-0.7397184211502719,-0.4854067639612407,-0.31395490301270335,-0.20215199863907962,5.553626336238451e-06,-4.272020258644962e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005314394051115901,-0.00023880597062490264,-0.0001025285025938759,-0.00026230208580266587,-0.00014396710572556743,0.0010487811411165223,0.0008736282825186509,0.0,0.0010722772562942857,-0.2788549266975157,-0.7397185393741921,-0.48540684154034236,-0.3139549531898767,-0.20215203094759202,5.553627223834946e-06,-4.272020941411496e-05
0.0,0.0,0.0,0.0,8.544042109710736e-06,8.544042109710736e-06,0.0,0.0,0.0,0.0,-0.0005314394192240077,-0.00024008758328287168,-0.0001033829095274999,-0.00026315649697909065,-0.0001439671095486259,0.0010466451584395652,0.0008138200109499476,0.0,0.0010957734005704017,-0.2788549341025315,-0.7397185590174795,-0.4854068544303614,-0.3139549615269766,-0.202152036315756,5.553627371311978e-06,-4.229300844306814e-05
0.0,0.0,8.544043483014572e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005327211111659586,-0.00023966041969855875,-0.00010423733049277777,-0.00026401094362515026,-0.00014396713268879552,0.0009654769135806466,0.0008074121091448769,0.0,0.0010252852179617486,-0.27885497892353606,-0.7397186779141705,-0.4854069324509384,-0.31395501198969056,-0.20215206880812475,5.980830438110201e-06,-4.2720217415072854e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005335754061700425,-0.00023966037058558356,-3.417616692842547e-05,-0.0002661468999551133,-0.00014396710318599225,0.0010637331956472424,0.0008757642775409025,0.0,0.0010744132478123754,-0.27885492177852367,-0.7397185263255807,-0.4854068329777811,-0.3139549476517213,-0.2021520273816366,5.553627125869138e-06,-4.272020866053183e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005335753192026034,-0.00024008753354032273,-0.00010765490827786714,-0.0002691372706946678,-0.0001439670797207985,0.0010850931231181846,0.0009847006491289039,0.0,0.0011043172138820896,-0.27885487632796846,-0.7397184057588806,-0.48540675386133625,-0.31395489648021396,-0.20215199443288384,4.699222186732295e-06,-4.3147403714541986e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.993725892366528e-06,0.0,-0.0005612084956836714,-0.00025407275645935446,-3.597490356946612e-05,-0.0002842017381987823,-0.000151544281286376,0.0010882408329763499,0.00097806769079486,0.0,0.001166935934534557,-0.2788548520917377,-0.7397183415389977,-0.4854067117199421,-0.3139548692102072,-0.20215197688272243,5.3962355354199165e-06,-4.406925687259599e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025632129041957375,0.0,0.0,-0.0005327210819220142,-0.0002426508215971965,-0.00010509172907202525,-0.00027084616354334964,-0.00014396712478566062,0.001014605107910813,0.0007646918497517284,0.0,0.001029557183185288,-0.2788549636156774,-0.7397186373070096,-0.48540690580432533,-0.3139549947550011,-0.20215205771090386,5.126425808391475e-06,-4.2720215069928966e-05
1.7088076442287985e-05,0.0004442899874994876,0.00045283402572063157,0.0008971240132201191,2.5632114663431976e-05,8.544038221143993e-06,8.544038221143993e-06,3.417615288457597e-05,0.0,8.544038221143993e-06,-0.0005322935811772708,-0.00024136907974731778,-0.0001050916701200711,-0.00027170041543237897,-0.00014396704402627628,0.0010039244909844191,0.0007817794972346753,0.0,0.001016740548316135,-0.27885480718999883,-0.7397182223565699,-0.48540663351186325,-0.31395481863971003,-0.20215194431226685,5.126422932686395e-06,-4.229298919466276e-05
1.7088082339108215e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020505698806929856,-0.0005331481689801763,-0.00024136916303990353,-0.00010765491873638174,-0.00027511812565964223,-0.0001439670937069867,0.0010573250947323207,0.0009142124051422894,0.0,0.001082957218240983,-0.278854903418306,-0.7397184776214262,-0.4854068010178822,-0.31395492698046634,-0.20215201407165018,5.553626760210169e-06,-4.314740790624824e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005331481935242996,-0.00024222357830791492,-3.4176166251557666e-05,-0.00027768135079390597,-0.00014396710033468666,0.001050917112235398,0.0009142124472291673,0.0,0.0010701412057518992,-0.27885491625573,-0.7397185116752644,-0.48540682336417357,-0.31395494143376257,-0.20215202337796356,5.55362701587812e-06,-4.272020781444707e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006066268651183308,0.0,-0.0005331481180758287,-0.0002430779480650213,-0.00011021812056375307,-0.0002798173215862723,-0.00014396707996118134,0.0010509169635148548,0.0008565400454663756,0.0,0.0010722770643993031,-0.27885487679357435,-0.7397184069939935,-0.4854067546718232,-0.3139548970044266,-0.2021519947704184,5.126424212267584e-06,-4.272020176889654e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7088084242633238e-05,0.0,-0.0005327210262640912,-0.00024179639203326028,-0.00011107254757711604,-0.00028195339000344836,-0.000143967109744185,0.0010210130334973358,0.0008629482542529784,0.0,0.0010744132967555645,-0.27885493448131676,-0.7397185600222833,-0.4854068550897185,-0.31395496195344036,-0.20215203659035116,5.126425272789971e-06,-4.272021060658309e-05
0.0014659748626796249,0.00017088050546572311,0.0,0.00031477987848949,8.094339732586885e-05,8.993710813985429e-06,0.0007194968651188342,0.0007015094434908634,8.094339732586885e-05,0.0006835220218628925,-0.0005612075547926907,-0.00025362264495438905,-0.00011511949841901348,-0.00029364465807662425,-0.00015154402721565446,0.0010747484422712586,0.0008229245394796667,0.0,0.0011129717132306967,-0.2788543845791871,-0.7397171013683284,-0.48540589791402056,-0.3139543428509182,-0.20215163796595045,6.2955975697898e-06,-4.451886852922787e-05
9.398435358348881e-05,0.00026486499646255935,0.00017088064287907055,0.00010252838572744233,0.0001281604821593029,0.0007091546679481428,6.835225715162822e-05,0.0013243249823127968,8.544032143953528e-06,2.5632096431860582e-05,-0.0005331476057827001,-0.0002405145048522918,-3.417612857581412e-05,-0.0002763994398568966,-0.00014396694162561695,0.0010594599858502374,0.0008031390215316316,0.0,0.0010615959938862257,-0.2788546088465772,-0.7397176962109218,-0.48540628825257387,-0.3139545953304058,-0.20215180052594045,5.553620893569793e-06,-4.272016071976764e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003503056570101007,0.0,-0.0005335753239092876,-0.00024179634374111832,-3.417616165952203e-05,-0.00027725411146287246,-0.00014396708099073652,0.0010680050518600632,0.0009334364153256953,0.0,0.0011043172236233055,-0.2788548787877559,-0.7397184122839593,-0.48540675814312406,-0.3139548992496197,-0.20215199621607277,5.126424248928304e-06,-4.2293000053658504e-05
4.2720201172487405e-05,0.0,0.0,0.0,0.00042720201172487406,0.0,0.00016233676445545213,0.0,0.00011107252304846726,0.0,-0.0005335753126443678,-0.0002422235406480036,-0.00011064532103674238,-0.0002789629136563428,-0.00014396707795128258,0.001061596999136312,0.0009355724056774742,0.0,0.0010765490695466826,-0.27885487290053107,-0.7397183966669165,-0.48540674789514593,-0.31395489262135823,-0.2021519919482104,5.980828164148238e-06,-4.101139312558791e-05
0.0,0.0,0.0,0.0,0.0,0.0,3.4176160816520405e-05,7.68963618371709e-05,0.0,0.0,-0.0005340025127581313,-0.00024307794380750138,-0.00011149972466389782,-0.0002793901146750543,-0.0001439670774395922,0.0010680050255162626,0.0009825646234749616,0.0,0.0011299493169962059,-0.27885487190942015,-0.7397183940377963,-0.48540674616990465,-0.3139548915054941,-0.2021519912297182,5.12642412247806e-06,-4.272020102065051e-05
0.0001879687766542117,3.417614120985667e-05,1.7088070604928337e-05,1.7088070604928337e-05,0.0001281605295369625,0.00020505684725914,0.00010252842362957,0.0008544035302464168,0.0,0.0004955540475429217,-0.0005344294081691337,-0.00024179619905973594,-0.00010936365187154134,-0.0002793899543905783,-0.00014396699484652123,0.00112781265992527,0.0009526599362247546,0.0,0.001129948668750886,-0.2788547119320097,-0.7397179696656765,-0.48540646769489104,-0.3139547113914076,-0.2021518752563022,5.1264211814785e-06,-4.272017651232084e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.544041579866308e-06,0.0,-0.0005348570028996309,-0.00024051477047323658,-0.00011320855093322858,-0.0002828077762935748,-0.0001439671006207473,0.001074413228668188,0.0008458601164067646,0.0,0.0010936373222228874,-0.2788549168098109,-0.7397185131450749,-0.48540682432867027,-0.31395494205758673,-0.20215202377963684,5.126424947919784e-06,-4.2293005820338226e-05
0.0,0.0,3.5974897711878065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005639065216336886,-0.0002536230288687403,-0.00011826747622779912,-0.0003008400821155803,-0.00015154425661128635,0.0011961653489199456,0.0009555832204717609,0.0,0.0012074075044549075,-0.27885480668739504,-0.7397182210948856,-0.48540663268393996,-0.3139548180907293,-0.20215194396747077,5.3962346567817085e-06,-4.45189359184491e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.126422657263906e-05,0.0,0.0,-0.0005357111676840781,-0.0002413690667795089,-0.00011449010601222723,-0.00028579806314246275,-0.00014396703629149468,0.0012025733150164912,0.0010124684748096214,0.0,0.0012175253811001776,-0.2788547922082296,-0.7397181826144267,-0.4854066074328789,-0.3139548017721556,-0.20215193345144003,4.69922076915858e-06,-4.272018881053255e-05
4.272018318698698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005365655008285565,-0.00024051463134273668,-3.417614654958959e-05,-0.0002883612365121621,-0.00014396701734014614,0.0012239332483071769,0.0010979087079055654,0.0,0.0012346132941039236,-0.2788547555006992,-0.7397180852403508,-0.4854065435355448,-0.31395476044417503,-0.20215190684082238,4.2720183186986985e-06,-4.272018318698698e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699092779047207e-05,0.0,-0.0005471729358020694,-0.00024574937100808365,-0.00011874261643399438,-0.0002953341998486527,-0.00014657971332694545,0.001263543226156607,0.0011635036591975641,0.0,0.0012918152776885104,-0.30369430864205016,-0.7444614007566368,-0.46110759148328795,-0.32658639219571695,-0.1851026635278858,4.3495463895236045e-06,-4.3495463895236036e-05
0.0,0.0,0.0,0.0,0.00027837090778008375,0.0,0.00013048636302191426,0.00028706999864821137,0.0,0.000791617268999613,-0.0005480427246920399,-0.00024618427156801155,-3.4796363472510475e-05,-0.0002953341349729326,-0.00014657968112795035,0.0012200474942548982,0.0011004349948181436,0.0,0.0012548438577274087,-0.30369424192987465,-0.7444612372216669,-0.4611074901923197,-0.3265863204548641,-0.185102622866599,4.78449997747019e-06,-4.3495454340638086e-05
0.0001565836283238465,0.0,0.0002696718043355134,0.0,0.0,0.0,4.349545231217958e-05,0.0010090944936425664,0.0,0.0,-0.0005480426991334627,-0.00024487939651757104,-3.4796361849743674e-05,-0.00029576907572282117,-0.0001465796742920452,0.0012135231195098102,0.001050415173339137,0.0,0.0012156978921254193,-0.30369422776675864,-0.7444612025028958,-0.4611074686880632,-0.3265863052241507,-0.185102614234134,5.654408800583346e-06,-4.349545231217958e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002000791615207924,0.0,0.0,-0.0005484778753863461,-0.0002461843596103663,-0.00012004749691247544,-0.00029837892348535565,-0.00014657973354892837,0.0012526695329997438,0.0010656390124476989,0.0,0.0012657181739684912,-0.3036943505393972,-0.7444615034617478,-0.46110765509720575,-0.3265864372512317,-0.18510268906445435,4.349546989582444e-06,-4.480033399269917e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013735408786824568,0.0,-0.0005778028629657534,-0.00025776783823274103,-3.6627756764865515e-05,-0.00031591440209696503,-0.00015429442537199598,0.001265946843185664,0.0011537743380932637,0.0,0.0013254669479285707,-0.30369428951372873,-0.7444613539112974,-0.46110756246802725,-0.326586371665825,-0.18510265187798516,4.12062263604737e-06,-4.670038987520353e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60972841719123e-05,0.0,-0.000549347831818754,-0.00024487951647977706,-3.4796378895883076e-05,-0.00030098867744938855,-0.00014657974609890744,0.001213523713993922,0.0010873868404963458,0.0,0.0012374462244848416,-0.30369437654133924,-0.744461567201639,-0.4611076945766841,-0.32658646521316653,-0.18510270491272213,4.349547361985384e-06,-4.393042835605237e-05
0.00026967196230328136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005493478844984587,-0.00024531449474040435,-3.479638223268148e-05,-0.0003022935706464203,-0.0001465797601551707,0.0011830769959111699,0.001011269858637305,0.0,0.0012243976998124791,-0.3036944056641084,-0.7444616385917735,-0.46110773879460176,-0.3265864965311723,-0.18510272266314415,4.784502556993702e-06,-4.3930432568760353e-05
4.3495483492545814e-05,0.0,0.0,0.0,0.0,0.0,8.699096698509162e-06,0.00017398193397018326,0.0,0.0,-0.0005497829113457791,-0.00024531452689795837,-3.479638679403666e-05,-0.0003027285651081188,-0.00014657977936987938,0.001152630312552464,0.0009982213461539264,0.0,0.0011722032801241096,-0.30369444547451285,-0.7444617361810553,-0.46110779923985606,-0.3265865393424335,-0.18510274692771445,4.349548349254581e-06,-4.393043832747127e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000550217874782043,-0.0002453145307328634,-0.0001213524008412569,-0.00030577325373262943,-0.00014657978166130316,0.0011439312337365795,0.0009982213617587261,0.0,0.0011743780726573248,-0.3036944502220481,-0.7444617478189314,-0.46110780644817206,-0.32658654444783175,-0.18510274982135252,4.3495484172493515e-06,-4.3930439014218446e-05
0.0,1.739819517451018e-05,8.69909758725509e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005510878321526099,-0.0002453145519605935,-3.4796390349020363e-05,-0.00030838300946819285,-0.00014657979434524825,0.001154805204708113,0.0009134052466617843,0.0,0.001163504302295368,-0.30369447650155057,-0.7444618122392207,-0.46110784634907814,-0.32658657270824903,-0.1851027658387943,3.91459391426479e-06,-4.4800352574363705e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005506529143079119,-0.000245749523368065,-0.00012352719404695655,-0.00031316753420355183,-0.0001465798042036069,0.0011156593406001533,0.0009068809844644522,0.0,0.001141756635117116,-0.30369449692680145,-0.7444618623086834,-0.46110787736130976,-0.3265865946731289,-0.18510277828805077,3.9145941775443975e-06,-4.4800355587452554e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.494166456543056e-05,0.0,-0.0005791767139605806,-0.0002573101290480998,-0.0001309443005476095,-0.00032919214018787147,-0.00015429450798791752,0.0011606426639447207,0.0009706360739892732,0.0,0.0011491964838269227,-0.3036944521248116,-0.7444617525281668,-0.4611078093649978,-0.3265865465343207,-0.1851027509899662,4.1206248424072925e-06,-4.7158262085327905e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034796399278047693,0.0,-0.0005489131986112024,-0.0002461845248921874,-0.0001243971274190205,-0.0003105578635565757,-0.0001465798319587759,0.0009982217042889933,0.0008720847569060703,0.0,0.0010569406280706987,-0.303694554431941,-0.7444620032739748,-0.4611079646729769,-0.32658665651293134,-0.18510281333761933,4.349549909755962e-06,-4.436540907951081e-05
2.6097298106615982e-05,5.2194596213231965e-05,0.0001739819873774399,0.00010438919242646393,0.00023487568295954388,0.00013918558990195192,0.00013918558990195192,0.00010438919242646393,0.0,0.00011308829179533594,-0.0005484782152073793,-0.00024400973729685947,-0.00011917766135354634,-0.0003088180275949558,-0.0001465798243654931,0.0010504162487912933,0.0008264144400428395,0.0,0.0010743387720556913,-0.30369453869963586,-0.7444619647085702,-0.4611079407861765,-0.32658663959474543,-0.18510280374872848,5.219459621323197e-06,-4.3930451812803575e-05
2.6097296530400157e-05,0.0,0.0,8.699098843466719e-06,1.7398197686933438e-05,0.0,6.089369190426703e-05,0.000495848634077603,0.0,6.089369190426703e-05,-0.00054891313702275,-0.00024357476761706812,-3.479639537386688e-05,-0.0003070781891743752,-0.00014657981551241422,0.0010351927623725395,0.0008481621372380051,0.0,0.0010917369048550733,-0.30369452035719535,-0.744461919744807,-0.4611079129363343,-0.3265866198696755,-0.18510279256895165,4.3495494217333595e-06,-4.4800359043853606e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.349549394363369e-05,0.0,0.0,-0.0005489131335686572,-0.00024444467596322134,-0.000121352428102738,-0.00030707818724205386,-0.00014657981459004554,0.0010525909534359354,0.000959075641457123,0.0,0.0010982612220767508,-0.30369451844616613,-0.7444619150602033,-0.46110791003476503,-0.32658661781459536,-0.18510279140417316,3.914594454927032e-06,-4.523531370137904e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005489131201809137,-0.0002440097150724981,-0.00012352719978714696,-0.00030838304453903947,-0.00014657981101503004,0.0010939116460023754,0.0009460269702008616,0.0,0.0010917368713582356,-0.3036945110391939,-0.7444618969031133,-0.4611078987885513,-0.3265866098492952,-0.18510278688959964,3.9145943594518406e-06,-4.523531259811016e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000549347989674687,-0.00024531454170746117,-0.00012526700002083124,-0.0003109927257461609,-0.0001465797882188199,0.0011178339932414454,0.001009095277945585,0.0,0.0011504556078302036,-0.30369446380837917,-0.7444617811238,-0.4611078270766798,-0.3265865590582829,-0.18510275810226526,3.914593750650976e-06,-4.523530556307795e-05
9.156941008319816e-06,0.0,0.0,0.0,0.0,0.0001281971741164774,0.0,9.156941008319816e-06,0.0,0.0,-0.0005782608246753964,-0.00025731004233378683,-0.00013002856231814137,-0.0003291920292490974,-0.0001542944559901889,0.001231608565619015,0.001091965215242138,0.0,0.0012499224476356548,-0.30369434977883764,-0.744461501642243,-0.46110765397023334,-0.3265864364736397,-0.18510268860976398,4.120623453743917e-06,-4.7616093243263045e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005489129675934078,-0.00024400964724239445,-0.0001235271654489127,-0.0003140373713173062,-0.00014657977026860414,0.0011482806929053854,0.0010547654092028637,0.0,0.0011852518515784757,-0.30369442661784146,-0.7444616899567316,-0.4611077706092427,-0.3265865190643706,-0.18510273543451222,3.91459327126836e-06,-4.56702548314642e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699095462358437e-06,0.0,-0.0005493478784479353,-0.00024487953726539,-0.00012439706511172563,-0.0003188218486954367,-0.00014657975854073967,0.0011613292442248513,0.0010939112543915733,0.0,0.0012026499476710537,-0.303694402319215,-0.7444616303922651,-0.46110773371595626,-0.32658649293414516,-0.1851027206244208,4.349547731179219e-06,-4.567025117738179e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016528282544599527,0.0,-0.000549782872009837,-0.00024531450934616144,-0.00012352716428069122,-0.0003218665548158856,-0.0001465797688823695,0.0011417563599887832,0.0010547653992277332,0.0,0.0011852518403693082,-0.3036944237457416,-0.7444616829162063,-0.4611077662484529,-0.3265865159757756,-0.18510273368395808,4.349548038052508e-06,-4.523529959574608e-05
0.0008699093742322698,0.0,2.6097281226968092e-05,3.4796374969290796e-05,0.00020007915607342204,0.00019138006233109938,0.00013048640613484046,1.7398187484645398e-05,0.0,0.00010438912490787237,-0.0005489128151405622,-0.00024487948884638393,-0.00012265722176675004,-0.0003236062872144044,-0.00014657972955813746,0.0011265326396307893,0.0009916966866247877,0.0,0.0011265326396307893,-0.30369434227099185,-0.7444614831929827,-0.46110764254305386,-0.32658642835956475,-0.18510268402483454,4.3495468711613495e-06,-4.4800332772961894e-05
8.699097736333283e-06,0.0,0.0,0.0,0.00010438917283599937,0.0,3.479639094533313e-05,0.00039145939813499766,8.699097736333281e-05,8.699097736333283e-06,-0.0005484781122758134,-0.00024574951105141524,-0.00012265727808229927,-0.00032491130045204805,-0.0001465797968572158,0.0010960863147779934,0.0009460268788262444,0.0,0.0010939115403439102,-0.3036944817060242,-0.7444618249972131,-0.4611078542511765,-0.32658657830502913,-0.1851027690109378,4.349548868166641e-06,-4.48003533421164e-05
0.0,1.7398197434698183e-05,3.479639486939637e-05,0.0,0.0001043891846081891,0.0003740612448460109,7.829188845614183e-05,8.699098717349092e-06,9.569008589084001e-05,5.219459230409455e-05,-0.0005476082642571253,-0.00024531458382924434,-3.4796394869396373e-05,-0.000325346292028856,-0.00014657981338733219,0.0010960864383859855,0.00083728825154485,0.0,0.0010873873396686363,-0.30369451595429875,-0.7444619089517613,-0.4611079062512929,-0.3265866151348943,-0.18510278988537193,5.219459230409454e-06,-4.436540345848037e-05
0.0001648250633694682,0.00013735421947455684,1.8313895929940912e-05,9.156947964970456e-06,7.325558371976365e-05,6.409863575479319e-05,0.0002655514909841432,0.00032049317877396594,0.0,0.00017398201133443867,-0.0005773455691913872,-0.00025731023781566984,-3.662779185988183e-05,-0.00033789137990740983,-0.0001542945732097522,0.0009637687733131406,0.0007440020221538495,0.0,0.0010187104611029632,-0.30369458049949977,-0.7444620672196097,-0.4611080042798895,-0.32658668458572654,-0.18510282923475394,5.036321380733751e-06,-4.715828201959785e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005506532664424199,-0.0002453147253345377,-0.00012265736266726886,-0.0003183871967107831,-0.00014657989793925394,0.0008720851494605465,0.0007328994896962697,0.0,0.000889483356931081,-0.3036946911350031,-0.744462338381187,-0.46110817223307243,-0.3265868035204932,-0.18510289665857793,4.784507054397013e-06,-4.5235339423389944e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005510879588799802,-0.0002457495633521617,-0.000123092259165773,-0.00032099677478565543,-0.0001465798280525283,0.0010177946517593952,0.0009656000542332724,0.0,0.0010351928509347696,-0.3036945463386984,-0.7444619834345952,-0.4611079523847796,-0.32658664780963065,-0.18510280840476181,4.3495497938435696e-06,-4.5670272835357485e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005510879835269984,-0.00024618452934197405,-0.00012526703966517406,-0.0003240414741338704,-0.00014657983460820715,0.0010264937972562875,0.0009068811725759998,0.0,0.0010351928972330358,-0.30369455992122163,-0.7444620167301295,-0.4611079730075058,-0.3265866624159869,-0.18510281668335365,4.3495499883741e-06,-4.5670274877928045e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003131675869374017,0.0,-0.000551522916995313,-0.0002448796547857738,-0.00012483207979310318,-0.0003262162363931268,-0.0001465798288859783,0.0010373676317301432,0.0008590360891685673,0.0,0.0010547658310044433,-0.3036945480654996,-0.7444619876675914,-0.4611079550066303,-0.3265866496665959,-0.18510280945725274,4.349549818575024e-06,-4.5670273095037756e-05
0.0,0.0,8.699100921762401e-06,0.0,0.0,0.0,0.0,0.0,0.00046105234885340725,0.0,-0.0005515229984397362,-0.00024618455608587595,-0.00012309227804293798,-0.00032665123961217815,-0.00014657985053169646,0.0009829984041591514,0.0007611713306542101,0.0,0.000985173179389592,-0.30369459291264295,-0.7444620976036889,-0.4611080230993066,-0.32658669789425876,-0.18510283679173167,4.784505506969321e-06,-4.523532479316449e-05
0.0006052429194613068,0.00044096269846466635,0.00021615818552189528,0.0005793039371986793,0.0012796564582896201,0.001184546856659986,0.0009078643791919601,0.0003026214597306534,0.0002248045129427711,0.00039773106136028726,-0.0005486094748545702,-0.00023950326955825998,-3.458530968350325e-05,-0.00032510191102493047,-0.00014569061704175742,0.0008840869787845516,0.0006981909392357216,0.0,0.0008495016691010483,-0.34177505650697637,-0.7234734923205562,-0.49263730136898226,-0.2920426781312118,-0.17829159458216967,6.484745565656858e-06,-4.366395347542285e-05
0.0003731564591654763,0.002475574558366087,0.0,0.00018202754105632992,0.0004550688526408248,0.0010193542299154475,0.00023663580337322888,0.00026393993453167837,9.101377052816497e-06,0.0012832941644471258,-0.0005779374428538474,-0.00025347335092093943,-0.00011831790168661444,-0.00033720601980685114,-0.00015335820333995794,0.0008964856397024247,0.0007076320658564825,0.0,0.0009260651151240785,-0.34177429674441395,-0.723471884046155,-0.49263620624114507,-0.29204202892323355,-0.1782911982417224,5.915895084330722e-06,-4.687209182200495e-05
0.00026803664714511466,0.0,0.00016428052566958638,2.593903036888206e-05,0.0007090001634161096,7.781709110664618e-05,0.00022480492986364452,0.00015563418221329237,0.0,0.0008992197194545781,-0.0005486104923018556,-0.00024036834808497374,-0.00011197014775900756,-0.00031818543919161994,-0.00014569088723855424,0.000843018486988667,0.0006744147895909336,0.0,0.000851664830444961,-0.34177569036059974,-0.7234748340694223,-0.4926382150106671,-0.292043219751515,-0.17829192524051085,5.187806073776412e-06,-4.496098597272891e-05
5.1878095837654246e-05,3.4585397225102835e-05,4.3231746531378544e-05,8.646349306275709e-06,8.646349306275709e-06,0.0,2.5939047918827123e-05,0.0,0.0,2.5939047918827123e-05,-0.0005486108634831936,-0.00024036851071446467,-0.00011326717591221178,-0.00031645638460969095,-0.0001456909858107457,0.0008624733433010019,0.0007025158811349013,0.0,0.0008862508038932601,-0.3417759216007234,-0.7234753235612581,-0.4926385483220318,-0.2920434173434215,-0.17829204587005826,5.620127049079211e-06,-4.496101639263369e-05
1.7292694105154883e-05,3.4585388210309766e-05,0.00031126849389278785,0.00015563424694639392,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005486107204860386,-0.00024209771747216833,-3.4585388210309766e-05,-0.0003186178888874787,-0.00014569094783592988,0.0009662292831255291,0.000750070606811093,0.0,0.0009705524566518177,-0.34177583251574944,-0.7234751349851289,-0.4926384199142375,-0.2920433412213819,-0.17829199939767312,4.755490878917592e-06,-4.5393322026031563e-05
