,Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
7335,04/04/2018,18.8,21.4,20.2,13.4,16.2,21.6,18.6,1.6,4.0,24.8,-12.42,-4.64,-1.16,-4.29,-2.82,11.4,7.8,0.0,11.6,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.6,-0.16
7336,05/04/2018,37.2,11.4,13.6,18.0,36.8,34.0,50.2,12.0,0.2,43.2,-12.4,-4.59,-1.01,-4.26,-2.31,12.7,7.4,0.0,13.2,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,1.02,1.3
7337,06/04/2018,2.6,0.0,2.2,2.0,0.2,0.0,0.0,0.2,0.0,0.0,-12.43,-4.53,-1.13,-4.33,-2.31,14.0,10.9,0.0,14.65,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.77,0.5
7338,07/04/2018,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.41,-4.52,-1.26,-4.39,-2.43,14.75,12.2,0.0,15.6,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.66,0.15
7339,08/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,-12.38,-4.51,-1.34,-4.41,-2.5,14.85,12.35,0.0,15.85,-5715.174667,-15930.0864,-10394.6112,-5320.506667,-4233.295,0.63,0.03
7340,09/04/2018,10.0,6.8,12.4,10.2,11.8,8.8,11.2,15.8,10.2,9.4,-12.34,-4.54,-1.24,-4.35,-2.55,12.6,8.0,0.0,13.9,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.63,0.03
7341,10/04/2018,7.6,7.2,14.6,6.2,8.8,11.2,7.0,4.0,8.8,9.0,-12.35,-4.55,-1.17,-4.3,-2.59,12.5,6.3,0.0,12.5,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.63,0.0
7342,11/04/2018,8.8,17.8,16.8,8.4,13.0,10.4,9.8,0.0,3.4,13.0,-12.3,-4.55,-1.09,-4.25,-2.63,12.4,7.4,0.0,12.1,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.61,-0.07
7343,12/04/2018,16.0,8.8,9.8,4.6,7.2,7.2,7.0,5.6,3.2,13.0,-12.3,-4.55,-1.09,-4.24,-2.66,14.15,8.05,0.0,14.75,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.61,-0.04
7344,13/04/2018,15.2,11.2,10.2,7.2,4.6,9.4,6.4,0.0,0.0,14.4,-12.36,-4.57,-1.15,-4.26,-2.61,13.4,8.45,0.0,14.15,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.67,0.19
7345,14/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.36,-4.58,-1.22,-4.34,-2.67,14.75,12.65,0.0,15.95,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.59,-0.1
7346,15/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,-12.3,-4.61,-1.27,-4.31,-2.77,17.65,12.7,0.0,17.85,-5715.174667,-15930.0864,-10394.6112,-5320.506667,-4233.295,0.53,-0.35
7347,16/04/2018,0.0,0.6,0.0,0.0,0.0,0.0,0.2,4.0,1.2,0.2,-12.33,-4.64,-1.35,-4.33,-2.85,16.85,13.5,0.0,17.6,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.5,-0.48
7348,17/04/2018,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,2.4,-12.4,-4.69,-1.45,-4.42,-2.91,17.35,15.7,0.0,18.65,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.5,-0.48
7349,18/04/2018,0.4,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,-12.43,-4.71,-1.47,-4.48,-2.96,17.4,15.2,0.0,18.65,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.49,-0.53
7350,19/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.43,-4.75,-1.52,-4.53,-3.0,18.55,15.75,0.0,19.5,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.48,-0.59
7351,20/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4,-4.78,-1.55,-4.56,-3.05,19.6,18.3,0.0,20.7,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.44,-0.67
7352,21/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.37,-4.81,-1.6,-4.62,-3.1,20.5,18.85,0.0,20.5,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.41,-0.82
7353,22/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.37,-4.85,-1.62,-4.64,-3.15,17.45,16.5,0.0,18.7,-5715.174667,-15930.0864,-10394.6112,-5320.506667,-4233.295,0.41,-0.87
7354,23/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.37,-4.89,-1.65,-4.64,-3.19,17.45,15.45,0.0,18.05,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.39,-0.9
7355,24/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.37,-4.95,-1.65,-4.59,-3.22,18.15,15.9,0.0,19.1,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.38,-0.91
7356,25/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.36,-4.99,-1.71,-4.62,-3.25,17.8,15.25,0.0,17.95,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.35,-0.91
7357,26/04/2018,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-12.33,-5.0,-1.7,-4.6,-3.26,18.4,15.05,0.0,19.3,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.33,-0.92
7358,27/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.32,-5.01,-1.74,-4.6,-3.27,19.2,16.95,0.0,19.75,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.35,-0.91
7359,28/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.32,-5.05,-1.77,-4.67,-3.29,18.9,17.35,0.0,20.5,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.34,-0.92
7360,29/04/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-12.31,-5.09,-1.79,-4.71,-3.31,19.7,15.1,0.0,20.4,-5715.174667,-15930.0864,-10394.6112,-5320.506667,-4233.295,0.28,-0.93
7361,30/04/2018,0.2,0.8,0.2,0.0,1.4,2.8,0.4,0.0,8.8,1.4,-12.33,-5.1,-1.78,-4.71,-3.33,15.85,10.15,0.0,17.45,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.31,-0.92
7362,01/05/2018,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,21.0,1.6,-12.32,-5.12,-1.74,-4.7,-3.34,12.85,8.4,0.0,13.75,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.35,-0.92
7363,02/05/2018,23.8,21.2,33.8,19.6,18.4,18.6,23.0,25.0,1.0,26.6,-12.25,-5.13,-1.64,-4.67,-3.34,14.65,10.1,0.0,14.35,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.4,-0.91
7364,03/05/2018,9.2,4.8,5.8,4.6,8.2,4.6,8.0,11.8,0.2,8.8,-12.23,-5.09,-1.68,-4.59,-3.36,16.85,13.4,0.0,16.95,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.35,-0.94
7365,04/05/2018,0.0,1.2,4.2,1.6,1.6,2.6,0.6,14.8,1.4,1.6,-12.27,-5.1,-1.72,-4.6,-3.38,18.65,13.1,0.0,19.2,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.32,-0.95
7366,05/05/2018,0.0,0.0,0.0,0.2,0.0,0.0,0.0,35.6,0.0,0.8,-12.31,-5.13,-1.78,-4.7,-3.4,19.25,15.55,0.0,19.95,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.33,-0.95
7367,06/05/2018,2.8,0.2,0.2,0.0,0.0,0.2,0.0,10.2,0.2,0.0,-12.32,-5.16,-1.77,-4.75,-3.42,18.55,15.75,0.0,18.6,-5087.85371,-16062.2352,-10360.1376,-5405.714516,-4153.369355,0.31,-0.94
7368,07/05/2018,0.0,0.2,0.8,0.4,0.0,0.0,0.0,0.0,7.0,0.0,-12.31,-5.17,-1.79,-4.74,-3.43,20.45,15.9,0.0,20.7,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.31,-0.94
7369,08/05/2018,0.6,0.6,1.6,21.6,0.0,5.4,0.8,8.6,0.0,3.0,-12.26,-5.17,-1.82,-4.71,-3.44,19.95,15.7,0.0,20.55,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.28,-0.93
7370,09/05/2018,3.2,0.4,15.0,1.0,2.8,1.0,3.0,2.6,18.6,5.2,-12.26,-5.19,-1.82,-4.69,-3.45,18.05,14.6,0.0,19.8,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.33,-0.94
7371,10/05/2018,15.6,10.2,5.4,5.6,18.8,18.8,12.2,32.8,0.0,16.4,-12.29,-5.2,-1.8,-4.71,-3.45,18.7,13.15,0.0,19.95,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.34,-0.92
7372,11/05/2018,0.4,1.0,0.2,0.2,3.0,1.4,2.2,1.2,0.0,0.8,-12.32,-5.21,-1.8,-4.74,-3.47,18.25,13.55,0.0,19.55,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.33,-0.93
7373,12/05/2018,0.0,0.0,0.2,0.0,0.0,0.0,0.0,8.2,8.0,0.0,-12.32,-5.21,-1.82,-4.8,-3.49,17.75,12.75,0.0,19.7,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.32,-0.95
7374,13/05/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,-12.29,-5.23,-1.81,-4.81,-3.5,17.05,11.3,0.0,18.2,-5087.85371,-16062.2352,-10360.1376,-5405.714516,-4153.369355,0.3,-0.95
7375,14/05/2018,9.0,15.8,20.0,9.4,17.4,14.8,11.8,3.0,0.4,13.0,-12.29,-5.22,-1.75,-4.79,-3.51,11.65,6.3,0.0,13.85,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.32,-0.95
7376,15/05/2018,1.6,1.8,7.4,6.4,0.0,0.2,0.4,0.0,0.0,1.6,-12.28,-5.24,-1.73,-4.76,-3.52,12.4,7.5,0.0,13.05,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.29,-0.96
7377,16/05/2018,0.0,2.4,2.8,2.6,0.6,0.0,0.6,6.6,1.2,0.0,-12.3,-5.22,-1.78,-4.77,-3.54,14.2,10.9,0.0,15.4,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.29,-0.96
7378,17/05/2018,0.0,0.0,1.8,1.2,0.0,0.2,0.0,0.0,0.0,0.0,-12.31,-5.25,-1.78,-4.7,-3.55,14.85,11.2,0.0,15.75,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.28,-0.96
7379,18/05/2018,1.6,18.4,1.8,6.2,1.6,4.2,3.6,0.6,0.0,2.6,-12.3,-5.25,-1.83,-4.71,-3.57,17.35,14.35,0.0,17.9,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.27,-0.96
7380,19/05/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,-12.3,-5.28,-1.9,-4.79,-3.58,19.9,15.75,0.0,19.8,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.25,-0.97
7381,20/05/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,-12.3,-5.3,-1.89,-4.82,-3.59,19.65,16.45,0.0,20.75,-5087.85371,-16062.2352,-10360.1376,-5405.714516,-4153.369355,0.23,-0.97
7382,21/05/2018,5.4,0.2,0.8,0.2,3.6,4.0,2.6,1.0,15.4,18.2,-12.29,-5.31,-1.83,-4.78,-3.6,20.2,16.1,0.0,20.65,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.29,-0.94
7383,22/05/2018,32.2,28.0,31.0,38.6,19.4,18.4,40.2,19.4,6.0,25.0,-12.28,-5.28,-1.56,-4.68,-3.6,17.8,12.4,0.0,17.45,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.33,-0.93
7384,23/05/2018,3.6,5.2,13.4,6.4,7.0,7.0,6.2,6.0,0.0,2.2,-12.29,-5.28,-1.54,-4.6,-3.61,18.9,14.2,0.0,18.9,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.32,-0.95
7385,24/05/2018,1.4,0.0,0.2,0.0,0.0,0.0,22.0,0.0,0.2,1.8,-12.3,-5.27,-1.62,-4.61,-3.63,19.1,14.6,0.0,20.4,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.32,-0.95
7386,25/05/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-12.29,-5.28,-1.68,-4.63,-3.64,21.15,17.75,0.0,22.55,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.25,-0.97
7387,26/05/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-12.3,-5.3,-1.75,-4.71,-3.66,22.6,20.45,0.0,23.35,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.23,-0.97
7388,27/05/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-12.3,-5.33,-1.82,-4.78,-3.66,23.35,20.75,0.0,24.65,-5087.85371,-16062.2352,-10360.1376,-5405.714516,-4153.369355,0.22,-0.97
7389,28/05/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-12.3,-5.37,-1.82,-4.76,-3.67,23.35,18.3,0.0,24.4,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.22,-0.97
7390,29/05/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.8,0.0,-12.28,-5.37,-1.86,-4.76,-3.68,23.45,18.75,0.0,24.15,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.22,-0.97
7391,30/05/2018,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.28,-5.37,-1.92,-4.82,-3.69,21.85,19.15,0.0,21.5,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.24,-0.96
7392,31/05/2018,6.4,3.2,5.2,1.2,4.4,2.8,5.0,9.2,0.0,8.4,-12.3,-5.36,-1.91,-4.84,-3.7,21.8,16.15,0.0,22.35,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.23,-0.98
7393,01/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-12.31,-5.42,-1.95,-4.9,-3.71,20.0,14.55,0.0,20.8,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.22,-0.97
7394,02/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.31,-5.41,-1.99,-4.97,-3.71,20.25,16.5,0.0,21.25,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.21,-0.97
7395,03/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,-12.29,-5.39,-2.0,-5.0,-3.71,21.8,19.4,0.0,22.45,-5660.929667,-16599.0384,-10688.4576,-6104.731667,-4214.073333,0.18,-0.98
7396,04/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,-12.26,-5.4,-2.01,-4.97,-3.72,21.35,15.9,0.0,22.75,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.2,-0.98
7397,05/06/2018,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-12.26,-5.41,-2.03,-4.98,-3.73,20.2,14.85,0.0,21.0,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.18,-0.97
7398,06/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-12.3,-5.47,-2.06,-5.05,-3.74,21.2,15.65,0.0,22.5,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.2,-0.97
7399,07/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,-12.3,-5.66,-2.07,-5.09,-3.75,21.9,17.75,0.0,22.85,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.17,-0.98
7400,08/06/2018,3.8,7.6,6.8,4.4,5.4,4.2,5.2,10.0,0.0,5.2,-12.28,-5.48,-2.04,-5.08,-3.75,21.45,15.95,0.0,22.65,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.2,-0.97
7401,09/06/2018,9.2,0.2,1.6,0.0,10.2,1.2,7.6,0.0,0.0,13.2,-12.29,-5.44,-2.06,-5.14,-3.76,21.65,14.1,0.0,22.6,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.18,-0.97
7402,10/06/2018,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.29,-5.41,-2.1,-5.21,-3.77,21.75,16.75,0.0,22.8,-5660.929667,-16599.0384,-10688.4576,-6104.731667,-4214.073333,0.18,-0.98
7403,11/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.28,-5.43,-2.13,-5.21,-3.78,22.15,19.65,0.0,22.45,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.17,-0.99
7404,12/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,-12.27,-5.44,-2.11,-5.21,-3.79,22.15,16.25,0.0,22.25,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.17,-0.98
7405,13/06/2018,3.2,10.8,2.6,1.6,3.2,7.8,3.6,0.0,5.2,13.0,-12.26,-5.45,-1.99,-5.18,-3.79,19.7,14.4,0.0,19.75,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.18,-0.97
7406,14/06/2018,4.8,1.2,10.0,2.0,4.2,5.0,17.4,36.4,0.0,5.4,-12.27,-5.43,-2.0,-5.15,-3.8,21.15,16.85,0.0,21.95,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.19,-0.98
7407,15/06/2018,0.4,0.0,0.0,0.0,0.2,0.0,0.2,5.6,0.0,0.2,-12.3,-5.45,-2.08,-5.18,-3.81,21.6,18.05,0.0,23.0,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.18,-0.98
7408,16/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.31,-5.44,-2.13,-5.27,-3.82,22.05,18.0,0.0,22.45,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
7409,17/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.33,-5.41,-2.18,-5.31,-3.83,22.15,19.45,0.0,23.05,-5660.929667,-16599.0384,-10688.4576,-6104.731667,-4214.073333,0.16,-0.98
7410,18/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.35,-5.44,-2.17,-5.3,-3.84,23.1,20.4,0.0,24.25,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
7411,19/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.37,-5.48,-2.21,-5.34,-3.85,25.05,21.1,0.0,25.15,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-1.0
7412,20/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,-12.37,-5.49,-2.22,-5.41,-3.86,24.75,21.3,0.0,25.4,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.15,-0.99
7413,21/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,-12.36,-5.5,-2.24,-5.49,-3.87,24.85,19.3,0.0,25.3,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
7414,22/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.4,0.0,0.0,-12.35,-5.5,-2.25,-5.57,-3.88,22.45,19.0,0.0,23.8,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
7415,23/06/2018,2.6,0.0,0.0,0.0,4.6,0.0,6.2,1.4,0.0,0.4,-12.39,-5.49,-2.31,-5.66,-3.89,21.2,17.25,0.0,23.75,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.15,-0.99
7416,24/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.39,-5.5,-2.24,-5.71,-3.9,19.55,17.45,0.0,21.75,-5660.929667,-16599.0384,-10688.4576,-6104.731667,-4214.073333,0.15,-1.0
7417,25/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.38,-5.51,-2.23,-5.7,-3.91,19.15,16.1,0.0,20.5,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
7418,26/06/2018,3.0,6.8,0.6,0.2,1.6,0.8,1.4,0.0,6.0,0.8,-12.4,-5.47,-2.28,-5.76,-3.91,20.1,16.65,0.0,20.7,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.15,-1.0
7419,27/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-12.38,-5.52,-2.3,-5.79,-3.92,20.85,17.2,0.0,22.5,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-1.0
7420,28/06/2018,4.4,1.8,5.0,3.6,6.8,2.0,7.6,0.8,0.0,8.0,-12.36,-5.5,-2.24,-5.76,-3.92,20.65,16.1,0.0,21.9,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
7421,29/06/2018,2.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.4,-12.36,-5.55,-2.26,-5.77,-3.94,22.05,18.25,0.0,22.3,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
7422,30/06/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.37,-5.5,-2.3,-5.83,-3.95,24.4,21.05,0.0,24.6,-5958.873333,-17472.672,-11251.008,-6426.033333,-4435.866667,0.16,-0.99
7423,01/07/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.39,-5.52,-2.34,-5.86,-3.96,24.15,21.8,0.0,24.8,-6201.097419,-16449.6528,-10794.3408,-6981.641935,-4495.4,0.16,-1.0
7424,02/07/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.41,-5.54,-2.34,-5.87,-3.97,23.8,21.2,0.0,24.7,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732.0,0.15,-1.0
7425,03/07/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,-12.43,-5.53,-2.4,-5.92,-3.98,24.8,20.6,0.0,25.15,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732.0,0.16,-1.02
7426,04/07/2018,1.2,3.2,0.6,0.2,0.6,0.2,0.8,0.6,0.0,0.2,-12.44,-5.54,-2.41,-6.03,-3.96,25.5,19.15,0.0,25.85,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732.0,0.16,-1.01
7427,05/07/2018,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,3.2,0.0,-12.43,-5.55,-2.41,-6.06,-4.0,24.1,20.0,0.0,25.0,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732.0,0.16,-1.03
7428,06/07/2018,0.0,1.4,0.6,0.0,0.0,7.6,0.0,0.0,11.8,0.4,-12.44,-5.56,-2.34,-6.11,-4.01,24.65,19.0,0.0,25.05,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732.0,0.15,-1.01
7429,07/07/2018,0.2,0.0,0.4,0.0,0.0,0.0,7.2,5.2,0.2,0.0,-12.47,-5.56,-2.37,-6.14,-4.01,24.3,20.05,0.0,25.35,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732.0,0.14,-1.0
7430,08/07/2018,7.4,0.0,10.6,11.2,0.2,2.0,1.0,0.8,0.0,12.4,-12.46,-5.57,-2.37,-6.12,-4.01,24.5,21.05,0.0,25.3,-6201.097419,-16449.6528,-10794.3408,-6981.641935,-4495.4,0.13,-0.99
7431,09/07/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.45,-5.59,-2.34,-6.1,-4.02,25.7,21.15,0.0,26.9,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732.0,0.13,-1.0
7432,10/07/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.44,-5.59,-2.4,-6.14,-4.03,24.55,20.45,0.0,25.1,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732.0,0.13,-1.0
7433,11/07/2018,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,-12.44,-5.62,-2.42,-6.16,-4.04,24.5,19.05,0.0,25.65,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732.0,0.13,-0.99
7434,12/07/2018,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.47,-5.61,-2.44,-6.18,-4.05,22.6,18.9,0.0,24.0,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732.0,0.14,-1.0
7435,13/07/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.49,-5.61,-2.47,-6.23,-4.06,24.9,20.5,0.0,25.15,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732.0,0.13,-1.0
7436,14/07/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.49,-5.62,-2.52,-6.3,-4.07,25.4,23.05,0.0,25.85,-6527.470968,-17315.424,-11362.464,-7349.096774,-4732.0,0.11,-1.01
