Rainfall_Simignano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
0.0,2.7054603609778436,3.10585034013604,0.0,0.2,0.0,0.2,-8.2,0.0,0.0,10.8,10.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.2,0.2,0.0,0.2,-8.2,0.0,0.0,10.45,8.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.2,0.0,0.2,0.2,-8.2,0.0,0.0,11.75,10.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.2,0.4,0.4,0.2,-8.2,0.0,0.0,11.0,8.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.4,0.2,0.2,0.4,-8.2,0.0,0.0,10.15,10.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.2,0.4,0.4,0.2,-8.2,0.0,0.0,10.1,10.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.0,0.0,0.0,0.0,-8.1,0.0,0.0,11.1,10.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
64.4,2.7054603609778436,3.10585034013604,42.4,88.2,38.0,37.8,-8.1,0.0,0.0,11.0,12.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
17.8,2.7054603609778436,3.10585034013604,22.8,11.4,19.0,14.2,-8.1,0.0,0.0,6.55,8.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
13.6,2.7054603609778436,3.10585034013604,9.0,7.8,14.2,11.6,-8.0,0.0,0.0,5.25,7.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
3.0,2.7054603609778436,3.10585034013604,1.6,1.6,2.4,0.8,-8.0,0.0,0.0,5.95,7.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
3.2,2.7054603609778436,3.10585034013604,5.4,7.8,5.4,1.2,-8.0,0.0,0.0,5.6,6.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
7.8,2.7054603609778436,3.10585034013604,5.6,2.2,6.8,4.0,-8.0,0.0,0.0,3.95,3.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.2,2.7054603609778436,3.10585034013604,0.0,0.0,0.2,0.0,-8.0,0.0,0.0,6.7,5.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,3.4,5.4,2.2,1.0,-8.0,0.0,0.0,2.9,1.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
7.4,2.7054603609778436,3.10585034013604,8.2,3.0,5.4,2.2,-8.0,0.0,0.0,3.15,0.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
1.0,2.7054603609778436,3.10585034013604,0.2,0.2,3.4,0.2,-8.0,0.0,0.0,1.7,1.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
10.6,2.7054603609778436,3.10585034013604,11.0,19.4,8.6,9.0,-8.0,0.0,0.0,0.95,1.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.0,0.2,0.0,0.2,-8.0,0.0,0.0,2.05,2.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.0,0.0,0.0,0.0,-7.9,0.0,0.0,2.15,-0.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
1.0,2.7054603609778436,3.10585034013604,5.2,3.8,4.8,6.0,-7.9,0.0,0.0,4.1,2.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.0,0.2,0.0,0.2,-7.9,0.0,0.0,2.5,1.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.0,0.0,0.0,0.2,-7.9,0.0,0.0,-0.7,-1.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.0,0.0,0.0,0.2,-7.9,0.0,0.0,5.75,6.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.8,2.7054603609778436,3.10585034013604,2.4,6.4,7.4,1.2,-7.9,0.0,0.0,9.8,10.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
6.8,2.7054603609778436,3.10585034013604,3.8,2.2,16.4,0.4,-7.9,0.0,0.0,10.55,7.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.2,2.7054603609778436,3.10585034013604,0.2,0.2,41.0,0.4,-7.8,0.0,0.0,6.9,5.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
14.2,2.7054603609778436,3.10585034013604,12.4,14.6,592.2,9.6,-7.8,0.0,0.0,5.8,3.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.6,0.2,603.2,0.2,-7.8,0.0,0.0,5.0,3.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.4,2.7054603609778436,3.10585034013604,0.0,0.2,182.0,0.0,-7.8,0.0,0.0,2.75,0.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
4.4,2.7054603609778436,3.10585034013604,5.2,1.8,0.0,5.8,-7.8,0.0,0.0,2.3,3.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.2,2.7054603609778436,3.10585034013604,0.2,0.4,0.2,0.4,-7.8,0.0,0.0,6.25,5.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.0,0.0,153.4,0.2,-7.8,0.0,0.0,5.85,2.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.2,0.2,519.8,0.0,-7.8,0.0,0.0,9.2,8.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.0,0.0,537.8,0.0,-7.8,0.0,0.0,9.55,10.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.6,0.2,212.0,0.0,-7.7,0.0,0.0,9.2,10.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
4.2,2.7054603609778436,3.10585034013604,9.4,4.0,117.2,9.0,-7.8,0.0,0.0,7.05,8.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
1.2,2.7054603609778436,3.10585034013604,1.2,2.0,19.0,1.4,-7.8,0.0,0.0,10.3,7.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.0,0.0,464.8,0.0,-7.8,0.0,0.0,7.65,5.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.0,0.2,606.6,0.2,-7.8,0.0,0.0,5.85,3.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
0.0,2.7054603609778436,3.10585034013604,0.0,0.0,168.8,0.0,-7.0792289300657725,0.0,0.0,7.0,4.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.2,0.2,51.4,0.2,-7.8,0.0,0.0,4.4,1.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.2,0.2,0.4,0.2,-7.7,0.0,0.0,5.55,6.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.4,3.10585034013604,0.0,0.2,0.0,0.2,-7.8,0.0,0.0,7.65,6.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.2,0.2,0.2,0.0,-7.8,0.0,0.0,7.05,3.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.0,0.0,0.0,0.2,-7.7,0.0,0.0,7.85,6.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-7.7,0.0,0.0,8.05,6.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.0,0.2,0.0,0.2,-7.7,0.0,0.0,9.0,5.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.2,0.2,0.2,0.0,-7.8,0.0,0.0,5.4,2.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.2,-7.8,0.0,0.0,8.3,7.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-7.7,0.0,0.0,6.75,6.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,3.8,3.10585034013604,6.0,0.6,7.2,1.2,-7.7,0.0,0.0,5.1,4.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,4.4,3.10585034013604,3.0,4.6,6.8,3.2,-7.7,0.0,0.0,5.35,4.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,2.6,3.10585034013604,1.4,1.6,1.8,2.6,-7.7,0.0,0.0,4.85,5.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,12.0,3.10585034013604,23.8,16.0,194.6,16.0,-7.7,0.0,0.0,4.75,6.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,1.2,3.10585034013604,2.8,2.2,576.0,2.4,-7.7,0.0,0.0,4.35,4.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,14.2,3.10585034013604,5.2,7.0,609.2,5.6,-7.7,0.0,0.0,1.65,3.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,2.2,3.10585034013604,3.6,3.0,452.4,2.0,-7.7,0.0,0.0,1.0,2.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.0,1.2,507.8,0.8,-7.7,0.0,0.0,2.6,2.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,1.6,3.10585034013604,0.0,0.0,591.0,0.0,-7.7,0.0,0.0,1.6,1.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,17.8,3.10585034013604,16.0,5.8,510.6,10.2,-7.7,0.0,0.0,7.75,8.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,12.6,3.10585034013604,11.8,14.8,163.6,34.8,-7.7,0.0,0.0,6.35,7.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.8,3.10585034013604,2.0,1.0,0.8,0.8,-7.6,0.0,0.0,4.15,5.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,9.6,3.10585034013604,7.8,12.2,11.4,2.8,-7.6,0.0,0.0,3.0,3.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,1.6,3.10585034013604,1.0,0.4,0.8,5.0,-7.6,0.0,0.0,4.15,4.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.2,-7.6,0.0,0.0,3.0,2.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-7.6,0.0,0.0,2.55,2.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-7.6,0.0,0.0,3.55,2.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,4.4,3.10585034013604,5.0,4.4,4.2,5.0,-7.6,0.0,0.0,2.05,3.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,6.8,3.10585034013604,6.8,6.4,7.4,7.0,-7.6,0.0,0.0,5.9,5.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.2,0.0,0.2,-7.6,0.0,0.0,9.2,8.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-7.6,0.0,0.0,10.85,9.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.0,0.0,0.2,0.0,-7.6,0.0,0.0,8.45,8.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-7.5,0.0,0.0,5.55,7.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,12.6,3.10585034013604,14.2,6.0,21.4,30.2,-7.5,0.0,0.0,3.25,3.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,6.0,0.0,-7.5,0.0,0.0,5.4,3.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.2,-7.5,0.0,0.0,6.3,4.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,1.4,3.10585034013604,3.2,2.0,1.2,1.4,-7.5,0.0,0.0,6.05,7.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,5.6,3.10585034013604,4.6,8.4,4.6,7.4,-7.5,0.0,0.0,2.4,4.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.0,0.6,0.6,0.0,-7.5,0.0,0.0,2.95,2.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-7.5,0.0,0.0,1.45,0.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-7.5,0.0,0.0,0.75,0.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.2,-7.4,0.0,0.0,1.8,2.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,16.2,3.10585034013604,19.2,20.8,9.0,23.6,-7.4,0.0,0.0,3.8,4.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.0,0.2,0.2,0.2,-7.4,0.0,0.0,3.8,4.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.2,0.0,0.2,-7.4,0.0,0.0,4.75,4.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,1.2,0.0,-7.4,0.0,0.0,3.75,2.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,2.0,0.2,0.6,0.0,-7.4,0.0,0.0,5.05,3.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.2,0.2,0.0,0.2,-7.4,0.0,0.0,5.0,3.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-7.4,0.0,0.0,3.75,3.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.2,0.0,0.8,0.0,-7.4,0.0,0.0,3.6,2.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.2,-7.4,0.0,0.0,4.7,3.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.2,0.2,0.4,0.0,-7.4,0.0,0.0,4.85,6.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,5.6,3.10585034013604,8.2,5.8,6.4,5.2,-7.4,0.0,0.0,1.25,2.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,8.2,3.10585034013604,9.8,6.0,7.0,10.0,-7.3,0.0,0.0,0.75,3.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,29.8,3.10585034013604,30.8,14.8,7.0,24.4,-7.3,0.0,0.0,2.05,4.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,2.2,3.10585034013604,3.4,4.0,10.2,1.0,-7.3,0.0,0.0,0.65,2.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,10.8,3.10585034013604,9.8,11.4,0.2,1.8,-7.3,0.0,0.0,4.55,4.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.2,0.0,2.6,0.0,-7.3,0.0,0.0,4.05,3.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.0,0.0,0.0,0.2,-7.3,0.0,0.0,5.95,4.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.2,0.0,0.0,-7.3,0.0,0.0,5.8,6.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,2.0,3.10585034013604,1.6,2.2,2.6,1.0,-7.3,0.0,0.0,6.95,5.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-7.3,0.0,0.0,7.4,6.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.2,0.2,0.2,-7.2,0.0,0.0,8.2,6.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.0,0.0,0.2,0.0,-7.2,0.0,0.0,6.4,5.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,10.2,3.10585034013604,8.6,6.8,2.8,1.6,-7.2,0.0,0.0,7.15,8.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,22.4,3.10585034013604,6.4,2.0,8.734782608695737,0.0,-7.2,0.0,0.0,10.3,11.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,1.2,3.10585034013604,0.2,0.0,8.734782608695737,0.0,-7.2,0.0,0.0,8.8,10.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,3.2,3.10585034013604,5.8,11.8,0.2,0.2,-7.2,0.0,0.0,10.6,11.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,6.4,3.10585034013604,4.0,8.0,4.6,3.8,-7.1,0.0,0.0,10.5,10.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,9.8,3.10585034013604,8.4,7.6,9.4,9.4,-7.1,0.0,0.0,8.35,9.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,7.0,3.10585034013604,17.2,26.8,8.8,10.6,-7.1,0.0,0.0,8.35,9.75,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,7.2,3.10585034013604,0.4,4.8,14.4,1.4,-7.1,0.0,0.0,5.2,7.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,31.2,3.10585034013604,4.8,10.2,5.8,4.6,-7.0,0.0,0.0,5.8,6.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.0,0.0,200.6,0.4,-7.0,0.0,0.0,3.55,3.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.2,0.0,438.6,0.0,-7.1,0.0,0.0,3.45,2.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,119.2,0.0,-7.0,0.0,0.0,4.25,5.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,24.6,3.10585034013604,12.6,10.2,63.2,12.4,-7.0,0.0,0.0,8.45,10.4,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,13.0,3.10585034013604,5.4,8.0,480.0,8.2,-7.0,0.0,0.0,9.5,8.85,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,144.0,0.0,-6.9,0.0,0.0,7.8,6.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,10.4,3.10585034013604,6.0,5.6,6.8,6.0,-6.9,0.0,0.0,9.25,8.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.2,-6.9,0.0,0.0,9.1,7.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.2,0.2,0.2,0.0,-6.9,0.0,0.0,9.6,9.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.2,0.4,-6.9,0.0,0.0,11.45,12.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.2,0.6,0.4,0.8,-6.9,0.0,0.0,7.25,9.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.8,3.10585034013604,2.4,4.8,0.8,1.2,-6.9,0.0,0.0,6.75,7.95,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.0,1.2,0.0,0.2,-6.8,0.0,0.0,6.75,7.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.8,0.4,0.0,0.0,-6.8,0.0,0.0,9.45,10.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.4,3.10585034013604,0.4,0.2,1.0,0.0,-6.8,0.0,0.0,12.35,13.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.2,0.2,0.2,-6.8,0.0,0.0,9.1,10.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,7.6,3.10585034013604,6.4,11.6,12.0,7.8,-6.8,0.0,0.0,9.65,9.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.4,3.10585034013604,0.0,0.2,0.2,2.2,-6.7,0.0,0.0,9.55,8.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,20.0,3.10585034013604,12.8,13.0,12.8,11.6,-6.7,0.0,0.0,9.65,10.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,1.6,3.10585034013604,3.8,0.2,5.8,7.0,-6.7,0.0,0.0,9.55,9.5,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.0,0.2,0.4,0.0,-6.7,0.0,0.0,7.85,8.05,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,15.4,3.10585034013604,10.2,13.8,17.6,13.6,-6.7,0.0,0.0,8.85,8.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.8,3.10585034013604,1.0,4.6,0.6,0.2,-6.7,0.0,0.0,10.8,10.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,1.8,3.10585034013604,0.0,0.0,0.2,0.0,-6.7,0.0,0.0,10.6,9.25,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.2,-6.7,0.0,0.0,8.6,8.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,1.8,3.10585034013604,2.2,2.4,5.4,6.8,-6.7,0.0,0.0,10.7,10.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-6.6,0.0,0.0,12.75,11.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-6.6,0.0,0.0,12.2,10.9,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.2,-6.6,0.0,0.0,12.95,13.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-6.6,0.0,0.0,13.65,12.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,3.222134387351791,0.0,0.0,-6.6,0.0,0.0,15.65,13.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,3.222134387351791,0.0,0.0,-6.6,0.0,0.0,16.95,14.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,3.222134387351791,0.0,0.0,-6.6,0.0,0.0,16.05,14.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-6.6,0.0,0.0,19.05,16.15,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-6.6,0.0,0.0,18.7,16.8,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.2,-6.6,0.0,0.0,18.25,15.65,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,0.2,0.0,0.0,0.0,-6.6,0.0,0.0,11.8,12.2,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-6.6,0.0,0.0,9.65,9.6,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,2.4,3.10585034013604,0.0,0.0,0.0,0.6,-6.6,0.0,0.0,10.2,9.1,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,3.6,3.10585034013604,10.2,4.6,7.0,0.6,-6.6,0.0,0.0,11.1,10.35,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.2,-6.6,0.0,0.0,15.9,13.3,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-6.6,0.0,0.0,17.5,14.55,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-6.5,0.0,0.0,16.85,15.7,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.2,0.0,0.0,-6.5,0.0,0.0,14.9,14.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,3.2,3.10585034013604,4.0,1.6,4.2,0.8,-6.5,0.0,0.0,15.95,16.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.0,3.10585034013604,0.0,0.0,0.0,0.0,-6.5,0.0,0.0,19.4,17.45,-160.68437663964536,-147.77313359782198,-135.2146632948606
2.5886260694514336,0.2,3.10585034013604,1.6,0.8,1.0,0.4,-6.5,0.0,0.0,19.5,20.0,-160.68437663964536,-147.77313359782198,-135.2146632948606
