,Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
4305,26/12/2017,0.0,-27.0,-27.23,6.8,6.7,-22126.176,2.7
4306,27/12/2017,44.6,-27.24,-27.15,8.6,8.6,-24538.464,3.1
4307,28/12/2017,3.4,-27.6,-27.31,5.6,5.5,-31731.264,3.6
4308,29/12/2017,0.2,-27.51,-27.45,4.4,4.0,-26441.856,3.1
4309,30/12/2017,0.0,-27.42,-27.41,4.2,4.2,-26181.792,3.0
4310,31/12/2017,0.0,-27.64,-27.48,8.1,7.8,-20026.656,2.9
4311,01/01/2018,5.4,-27.3,-27.31,9.3,8.9,-23171.616,3.0
4312,02/01/2018,3.2,-27.42,-27.32,7.2,6.7,-26502.336,3.0
4313,03/01/2018,0.6,-27.39,-27.34,4.0,3.9,-27344.736,2.9
4314,04/01/2018,0.2,-27.22,-27.29,8.4,7.5,-26391.744,2.9
4315,05/01/2018,0.0,-27.7,-27.24,9.9,9.6,-24352.704,2.9
4316,06/01/2018,0.0,-27.69,-27.24,10.2,10.0,-24043.392,2.8
4317,07/01/2018,0.0,-27.63,-27.23,6.4,6.8,-24069.312,2.8
4318,08/01/2018,0.0,-27.84,-27.29,8.0,8.6,-28096.416,2.8
4319,09/01/2018,14.2,-27.62,-27.23,9.3,9.2,-24057.216,2.8
4320,10/01/2018,0.2,-27.85,-27.26,6.2,6.6,-27784.512,2.9
4321,11/01/2018,4.4,-27.75,-27.21,7.0,7.2,-26662.176,2.9
4322,12/01/2018,0.0,-27.9,-27.26,9.5,9.1,-28339.2,2.8
4323,13/01/2018,0.0,-27.76,-27.25,7.4,7.2,-26862.624,2.8
4324,14/01/2018,0.0,-27.57,-27.21,6.8,7.0,-25867.296,2.8
4325,15/01/2018,0.0,-27.83,-27.26,5.7,5.6,-28877.472,2.8
4326,16/01/2018,1.4,-27.66,-27.19,9.9,9.7,-28195.776,2.8
4327,17/01/2018,1.2,-27.54,-27.09,9.9,9.7,-26767.584,2.8
4328,18/01/2018,0.0,-27.61,-27.21,4.1,4.2,-26811.648,2.8
4329,19/01/2018,0.0,-27.67,-27.12,10.0,9.2,-26682.048,2.8
4330,20/01/2018,0.0,-27.73,-27.17,7.9,7.4,-28050.624,2.8
4331,21/01/2018,1.0,-27.6,-27.13,10.3,9.6,-27785.376,2.7
4332,22/01/2018,0.0,-27.76,-27.21,5.5,6.3,-28964.736,2.7
4333,23/01/2018,0.0,-27.7,-27.26,7.8,8.0,-28800.576,2.7
4334,24/01/2018,0.0,-27.82,-27.31,5.4,5.3,-29072.736,2.7
4335,25/01/2018,0.0,-27.82,-27.26,5.9,5.9,-29918.592,2.7
4336,26/01/2018,0.0,-27.69,-27.2,7.8,7.7,-28167.264,2.7
4337,27/01/2018,0.0,-27.73,-27.24,9.5,9.5,-28374.624,2.7
4338,28/01/2018,0.0,-27.62,-27.26,6.4,6.4,-26619.84,2.6
4339,29/01/2018,0.0,-27.44,-27.14,3.9,3.7,-24722.496,2.6
4340,30/01/2018,0.0,-27.54,-27.12,5.9,5.8,-27647.136,2.6
4341,31/01/2018,0.0,-27.49,-27.05,8.3,8.2,-25566.624,2.6
4342,01/02/2018,2.6,-27.32,-26.95,9.9,9.8,-25446.528,2.7
4343,02/02/2018,21.4,-27.21,-26.88,10.1,10.1,-24165.216,2.8
4344,03/02/2018,21.2,-27.52,-26.98,6.9,6.7,-28905.12,3.6
4345,04/02/2018,0.2,-27.52,-27.09,4.4,4.3,-27082.944,3.5
4346,05/02/2018,0.0,-27.62,-27.12,4.3,4.7,-28714.176,3.1
4347,06/02/2018,0.0,-27.55,-27.04,5.9,6.3,-28060.128,3.0
4348,07/02/2018,4.0,-27.68,-27.03,6.5,6.5,-28368.576,2.9
4349,08/02/2018,0.0,-27.57,-27.09,7.0,7.0,-27389.664,2.9
4350,09/02/2018,0.2,-27.43,-27.05,7.0,6.7,-26457.408,2.8
4351,10/02/2018,0.0,-27.45,-27.0,4.8,4.8,-27581.472,2.8
4352,11/02/2018,0.0,-27.41,-27.0,5.3,4.3,-26827.2,2.8
4353,12/02/2018,2.2,-27.27,-26.94,3.6,3.2,-25289.28,2.8
4354,13/02/2018,0.0,-27.42,-26.98,3.9,3.4,-26660.448,2.7
4355,14/02/2018,0.0,-27.31,-26.96,1.9,1.9,-25471.584,2.7
4356,15/02/2018,0.0,-27.32,-27.02,3.0,2.9,-27426.816,2.7
4357,16/02/2018,0.0,-27.34,-27.01,3.9,3.8,-27252.288,2.7
4358,17/02/2018,2.6,-27.37,-27.0,5.4,5.1,-27745.632,2.7
4359,18/02/2018,18.2,-27.24,-26.86,8.3,7.8,-26021.088,2.8
4360,19/02/2018,0.0,-27.47,-26.94,7.2,6.2,-28785.024,2.9
4361,20/02/2018,0.0,-27.28,-26.85,5.5,4.8,-25994.304,2.8
4362,21/02/2018,0.8,-27.36,-26.87,5.3,4.9,-28531.872,2.8
4363,22/02/2018,4.8,-27.29,-26.86,5.1,4.5,-26568.864,2.8
4364,23/02/2018,3.2,-27.48,-26.89,6.7,6.9,-28843.776,2.8
4365,24/02/2018,0.0,-27.2,-26.86,10.6,9.8,-26261.28,2.9
4366,25/02/2018,0.0,-26.93,-26.73,4.1,3.1,-21529.152,2.9
4367,26/02/2018,0.0,-26.87,-26.67,-2.0,-2.5,-22504.608,2.9
4368,27/02/2018,0.0,-27.23,-26.72,-3.7,-4.2,-26655.264,2.8
4369,28/02/2018,0.0,-27.51,-26.91,-1.7,-2.2,-30161.376,2.8
4370,01/03/2018,14.2,-27.48,-26.89,0.8,0.9,-30799.008,2.9
4371,02/03/2018,7.8,-27.46,-26.84,6.4,6.1,-31477.248,3.2
4372,03/03/2018,29.0,-27.52,-26.89,7.3,6.8,-31806.432,3.6
4373,04/03/2018,1.6,-27.14,-26.84,10.1,9.7,-27018.144,3.6
4374,05/03/2018,11.0,-26.73,-26.6,7.9,7.2,-22559.04,3.2
4375,06/03/2018,13.8,-26.75,-26.57,8.2,7.8,-23457.6,3.3
4376,07/03/2018,7.2,-27.02,-26.67,9.3,8.8,-25627.104,3.3
4377,08/03/2018,2.6,-27.02,-26.71,9.9,9.2,-25265.952,3.5
4378,09/03/2018,0.0,-26.98,-26.7,11.0,10.3,-25654.752,3.2
4379,10/03/2018,0.0,-26.82,-26.62,9.8,9.3,-23794.56,3.1
4380,11/03/2018,15.0,-26.69,-26.46,12.7,12.3,-22961.664,3.1
4381,12/03/2018,15.0,-26.51,-26.35,11.4,11.1,-21615.552,3.7
4382,13/03/2018,0.6,-26.79,-26.45,11.1,10.8,-26003.808,3.5
4383,14/03/2018,0.0,-26.89,-26.48,11.0,10.8,-25569.216,3.2
4384,15/03/2018,1.6,-26.65,-26.39,10.0,9.2,-25093.152,3.2
4385,16/03/2018,9.4,-26.65,-26.29,13.0,12.8,-23964.768,3.4
4386,17/03/2018,10.6,-26.83,-26.24,10.5,10.3,-25213.248,3.3
4387,18/03/2018,14.4,-26.42,-26.14,8.4,8.1,-21860.928,3.4
4388,19/03/2018,12.6,-26.41,-26.1,7.1,6.7,-22671.36,3.8
4389,20/03/2018,1.6,-26.39,-26.06,7.3,7.2,-23627.808,3.7
4390,21/03/2018,1.0,-26.53,-26.12,5.0,4.6,-25619.328,3.4
4391,22/03/2018,0.0,-26.34,-25.98,4.7,4.4,-24003.648,3.2
4392,23/03/2018,0.0,-26.27,-25.88,5.2,5.3,-25065.504,3.1
4393,24/03/2018,0.0,-26.39,-25.84,6.0,6.3,-26403.84,3.1
4394,25/03/2018,0.0,-26.27,-25.77,6.9,6.8,-25627.104,3.0
4395,26/03/2018,0.0,-26.24,-25.71,10.0,9.7,-25315.2,3.0
4396,27/03/2018,0.0,-25.98,-25.65,9.5,9.6,-25320.384,2.9
4397,28/03/2018,0.0,-25.86,-25.49,12.0,11.5,-24187.68,2.9
4398,29/03/2018,0.0,-25.99,-25.48,14.3,14.2,-27865.728,2.9
4399,30/03/2018,6.0,-25.89,-25.4,14.6,14.5,-26807.328,2.9
4400,31/03/2018,16.4,-25.92,-25.29,12.1,11.6,-27455.328,3.0
4401,01/04/2018,1.8,-25.71,-25.27,10.4,10.1,-24365.664,3.2
4402,02/04/2018,0.0,-25.53,-25.12,11.4,10.9,-24358.752,3.1
4403,03/04/2018,0.0,-25.65,-25.07,13.2,12.8,-25691.04,3.0
4404,04/04/2018,0.6,-25.57,-25.06,12.2,11.7,-26226.72,3.0
4405,05/04/2018,12.8,-25.61,-24.97,13.3,12.6,-27501.12,3.1
4406,06/04/2018,0.0,-25.64,-24.99,12.8,12.8,-28766.88,3.1
4407,07/04/2018,0.0,-25.71,-24.94,13.8,13.7,-29989.44,3.0
4408,08/04/2018,0.0,-25.65,-24.89,15.6,15.3,-30489.696,2.9
4409,09/04/2018,13.6,-25.34,-24.72,13.0,12.9,-26801.28,3.1
4410,10/04/2018,0.0,-25.26,-24.7,14.9,14.4,-26616.384,3.2
4411,11/04/2018,0.6,-25.08,-24.62,13.7,13.6,-26930.016,3.0
4412,12/04/2018,8.2,-25.02,-24.52,13.9,13.7,-25582.176,3.0
4413,13/04/2018,0.0,-25.04,-24.5,14.7,14.2,-26561.952,3.0
4414,14/04/2018,0.0,-25.14,-24.48,14.8,15.1,-27416.448,2.9
4415,15/04/2018,0.0,-24.95,-24.34,16.7,17.6,-26335.584,2.9
4416,16/04/2018,0.0,-24.82,-24.29,16.5,16.5,-26275.968,2.9
4417,17/04/2018,0.0,-25.23,-24.43,16.7,16.0,-29925.504,2.9
4418,18/04/2018,0.0,-24.99,-24.4,17.4,16.9,-27198.72,2.8
4419,19/04/2018,0.0,-24.99,-24.33,18.9,18.0,-28290.816,2.8
4420,20/04/2018,0.0,-24.98,-24.28,19.4,19.2,-29045.952,2.8
4421,21/04/2018,0.0,-24.94,-24.23,19.3,18.6,-29271.456,2.8
4422,22/04/2018,0.0,-24.98,-24.24,18.8,18.4,-29999.808,2.7
4423,23/04/2018,0.0,-25.03,-24.25,19.2,18.5,-30446.496,2.7
4424,24/04/2018,0.0,-25.05,-24.28,18.9,18.0,-30539.808,2.7
4425,25/04/2018,0.0,-24.8,-24.12,18.9,18.0,-27529.632,2.7
4426,26/04/2018,0.0,-24.88,-24.12,18.8,17.9,-29337.12,2.7
4427,27/04/2018,0.0,-24.78,-24.04,19.6,19.1,-28382.4,2.7
4428,28/04/2018,0.0,-24.81,-24.05,21.0,20.9,-29642.112,2.7
4429,29/04/2018,0.0,-24.67,-24.0,22.0,21.2,-28619.136,2.6
4430,30/04/2018,0.0,-24.7,-23.99,18.6,17.9,-28112.832,2.6
4431,01/05/2018,0.0,-24.34,-23.9,14.0,14.2,-26201.664,2.6
4432,02/05/2018,0.6,-24.38,-23.79,17.9,17.6,-27274.752,2.6
4433,03/05/2018,7.8,-24.31,-23.76,17.6,17.0,-27503.712,2.7
4434,04/05/2018,1.6,-24.46,-23.81,18.4,17.8,-28121.472,2.7
4435,05/05/2018,0.0,-24.44,-23.82,18.3,18.3,-28204.416,2.7
4436,06/05/2018,3.0,-24.3,-23.79,17.4,17.3,-25881.12,2.7
4437,07/05/2018,0.2,-24.31,-23.72,18.7,18.6,-27438.048,2.6
4438,08/05/2018,32.2,-24.28,-23.69,17.7,17.4,-27489.888,2.6
4439,09/05/2018,3.6,-24.13,-23.65,16.0,16.0,-26484.192,2.6
4440,10/05/2018,0.2,-24.64,-23.81,18.3,18.0,-31529.088,2.7
4441,11/05/2018,0.0,-24.59,-23.84,18.9,18.7,-32652.288,2.7
4442,12/05/2018,0.0,-24.44,-23.8,18.9,18.6,-30164.832,2.6
4443,13/05/2018,1.0,-24.18,-23.69,19.0,18.7,-27933.12,2.6
4444,14/05/2018,6.8,-24.13,-23.62,15.1,15.0,-27222.048,2.6
4445,15/05/2018,3.0,-23.83,-23.54,12.5,12.2,-24549.696,2.6
4446,16/05/2018,1.4,-24.0,-23.56,14.0,13.6,-26752.032,2.7
4447,17/05/2018,0.0,-23.93,-23.52,16.2,16.0,-26755.488,2.6
4448,18/05/2018,0.0,-23.95,-23.47,18.0,17.8,-27050.112,2.6
4449,19/05/2018,0.0,-24.17,-23.51,19.0,19.3,-28453.248,2.6
4450,20/05/2018,0.0,-24.0,-23.47,19.4,19.7,-26660.448,2.6
4451,21/05/2018,15.4,-24.11,-23.47,18.8,18.9,-27991.872,2.5
4452,22/05/2018,1.2,-24.02,-23.45,20.2,19.0,-27140.832,2.6
4453,23/05/2018,2.0,-23.8,-23.41,18.8,18.1,-26470.368,2.6
4454,24/05/2018,0.0,-23.73,-23.35,20.5,20.1,-25989.12,2.5
4455,25/05/2018,0.0,-23.8,-23.37,22.6,22.2,-28594.944,2.5
4456,26/05/2018,0.0,-23.79,-23.38,23.6,23.0,-27735.264,2.5
4457,27/05/2018,0.0,-23.75,-23.36,23.3,23.1,-27821.664,2.5
4458,28/05/2018,0.0,-23.77,-23.37,23.6,23.0,-26922.24,2.5
4459,29/05/2018,0.0,-23.74,-23.33,24.1,23.6,-27468.288,2.5
4460,30/05/2018,0.8,-23.82,-23.35,22.2,22.0,-28516.32,2.5
4461,31/05/2018,0.0,-23.73,-23.33,22.7,22.5,-27699.84,2.5
4462,01/06/2018,0.0,-23.88,-23.38,23.1,22.3,-29243.808,2.4
4463,02/06/2018,0.0,-23.92,-23.4,23.0,22.2,-29714.688,2.4
4464,03/06/2018,0.0,-23.92,-23.41,24.5,23.8,-29752.704,2.4
4465,04/06/2018,0.0,-23.93,-23.39,24.1,23.6,-29688.768,2.4
4466,05/06/2018,0.8,-23.94,-23.41,21.8,21.9,-29824.416,2.4
4467,06/06/2018,0.0,-24.05,-23.49,22.7,22.7,-30821.472,2.4
4468,07/06/2018,0.0,-24.08,-23.51,25.1,24.5,-31229.28,2.4
4469,08/06/2018,11.8,-23.85,-23.45,20.2,19.7,-28752.192,2.5
4470,09/06/2018,4.2,-23.75,-23.38,21.4,21.0,-27670.464,2.5
4471,10/06/2018,0.0,-23.68,-23.34,23.3,22.3,-27278.208,2.4
4472,11/06/2018,0.0,-23.86,-23.38,25.6,24.2,-30062.88,2.4
4473,12/06/2018,32.0,-23.96,-23.42,24.8,23.8,-30519.936,2.3
4474,13/06/2018,10.6,-23.75,-23.38,18.8,18.7,-27493.344,2.4
4475,14/06/2018,0.2,-23.58,-23.25,21.1,20.6,-25203.744,2.4
4476,15/06/2018,0.0,-23.61,-23.28,21.1,20.1,-26888.544,2.3
4477,16/06/2018,0.0,-23.64,-23.3,22.7,21.5,-27527.904,2.3
4478,17/06/2018,0.0,-23.65,-23.31,23.2,22.4,-27077.76,2.3
4479,18/06/2018,0.0,-23.86,-23.37,23.4,22.8,-29947.968,2.3
4480,19/06/2018,0.0,-23.88,-23.44,24.7,24.1,-30095.712,2.3
4481,20/06/2018,0.0,-23.92,-23.47,25.5,25.3,-29630.88,2.2
4482,21/06/2018,0.0,-23.99,-23.52,25.4,24.8,-29963.52,2.2
4483,22/06/2018,8.6,-24.07,-23.53,22.8,21.7,-30703.104,2.3
4484,23/06/2018,0.0,-23.86,-23.51,21.4,21.3,-28491.264,2.3
4485,24/06/2018,0.0,-23.77,-23.42,21.8,21.1,-26220.672,2.2
4486,25/06/2018,0.0,-23.78,-23.41,20.5,19.6,-27425.952,2.2
4487,26/06/2018,0.0,-23.79,-23.43,20.4,19.5,-27513.216,2.2
4488,27/06/2018,0.0,-23.96,-23.48,20.7,19.8,-28959.552,2.2
4489,28/06/2018,0.0,-24.06,-23.55,21.2,20.3,-30454.272,2.2
4490,29/06/2018,0.0,-24.03,-23.56,23.1,22.0,-30102.624,2.2
4491,30/06/2018,0.0,-24.05,-23.61,26.1,24.8,-30836.16,2.2
4492,01/07/2018,0.0,-24.26,-23.73,27.3,26.3,-33232.032,2.2
4493,02/07/2018,0.0,-24.32,-23.75,26.6,25.9,-32312.736,2.2
4494,03/07/2018,0.0,-24.5,-23.84,27.6,26.9,-33462.72,2.2
4495,04/07/2018,0.0,-24.64,-23.94,27.7,27.2,-33823.872,2.2
4496,05/07/2018,0.0,-24.72,-24.05,27.7,27.0,-28035.072,2.2
4497,06/07/2018,0.0,-24.85,-24.15,25.2,24.7,-34285.248,2.1
4498,07/07/2018,0.0,-24.7,-24.17,24.0,23.2,-30074.112,2.2
4499,08/07/2018,0.0,-24.48,-24.09,24.9,24.2,-27083.808,2.2
4500,09/07/2018,0.0,-24.69,-24.12,25.2,24.3,-30501.792,2.2
4501,10/07/2018,0.0,-24.76,-24.18,25.2,24.5,-30989.088,2.1
4502,11/07/2018,0.0,-24.76,-24.22,26.4,24.9,-31028.832,2.2
4503,12/07/2018,0.0,-24.78,-24.26,26.3,25.8,-30566.592,2.2
4504,13/07/2018,0.0,-24.91,-24.34,27.3,25.8,-31662.144,2.2
4505,14/07/2018,0.0,-24.88,-24.34,28.6,27.6,-29580.768,2.1
4506,15/07/2018,0.0,-24.87,-24.34,29.2,28.3,-31646.592,2.1
4507,16/07/2018,3.0,-24.96,-24.37,26.3,25.3,-31812.48,2.0
4508,17/07/2018,2.6,-25.0,-24.42,24.3,23.6,-31520.448,2.1
4509,18/07/2018,0.0,-24.86,-24.4,26.3,25.5,-29604.096,2.1
4510,19/07/2018,0.0,-24.97,-24.43,27.5,26.6,-30868.128,2.1
4511,20/07/2018,0.0,-24.99,-24.47,27.7,26.7,-30983.04,2.1
4512,21/07/2018,0.0,-25.06,-24.5,26.3,25.0,-31071.168,2.1
4513,22/07/2018,0.0,-25.1,-24.53,26.6,25.8,-30064.608,2.1
4514,23/07/2018,0.2,-25.14,-24.58,24.1,23.3,-30489.696,2.1
4515,24/07/2018,0.0,-25.12,-24.59,25.8,25.0,-30657.312,2.1
4516,25/07/2018,0.0,-25.2,-24.62,25.8,25.1,-31039.2,2.1
4517,26/07/2018,10.4,-25.32,-24.7,23.9,22.8,-31010.688,2.1
4518,27/07/2018,0.2,-25.27,-24.7,25.5,24.6,-30395.52,2.1
4519,28/07/2018,0.0,-25.31,-24.72,27.2,26.2,-31053.888,2.1
4520,29/07/2018,0.0,-25.3,-24.74,27.8,26.8,-29611.008,2.1
4521,30/07/2018,0.0,-25.43,-24.79,29.3,28.6,-31179.168,2.1
4522,31/07/2018,0.0,-25.49,-24.86,29.2,28.5,-31522.176,2.0
4523,01/08/2018,0.0,-25.56,-24.94,29.7,28.7,-31684.608,2.0
4524,02/08/2018,0.0,-25.69,-25.0,29.2,28.1,-33127.488,2.0
4525,03/08/2018,0.0,-25.95,-25.12,27.9,27.1,-25653.024,2.0
4526,04/08/2018,0.0,-25.91,-25.16,26.6,26.2,-34227.36,2.0
4527,05/08/2018,0.0,-25.59,-25.06,28.4,27.6,-30379.104,2.0
4528,06/08/2018,0.0,-25.55,-25.0,28.2,27.8,-32430.24,2.0
4529,07/08/2018,0.0,-25.55,-25.03,27.1,26.5,-32028.48,2.0
4530,08/08/2018,1.4,-25.64,-25.05,25.1,24.1,-32274.72,2.1
4531,09/08/2018,0.0,-25.44,-25.01,26.3,25.4,-28873.152,2.3
4532,10/08/2018,0.0,-25.54,-25.05,28.2,27.0,-30666.816,2.3
4533,11/08/2018,0.0,-25.68,-25.04,27.6,26.2,-30672.0,2.2
4534,12/08/2018,0.0,-25.46,-24.99,27.7,26.5,-28220.832,2.2
4535,13/08/2018,0.0,-25.39,-24.93,26.2,24.5,-28887.84,2.2
4536,14/08/2018,17.2,-25.1,-24.79,22.4,21.8,-26692.416,2.2
4537,15/08/2018,0.0,-24.76,-24.65,23.6,23.2,-24166.944,2.2
4538,16/08/2018,0.0,-25.08,-24.69,25.2,24.5,-28810.944,2.3
4539,17/08/2018,0.0,-25.31,-24.76,25.3,24.7,-31074.624,2.2
4540,18/08/2018,0.0,-25.41,-24.86,24.4,24.0,-32055.264,2.2
4541,19/08/2018,0.0,-25.2,-24.82,24.0,23.8,-29452.032,2.2
4542,20/08/2018,0.0,-25.42,-24.84,25.6,25.2,-31920.48,2.3
4543,21/08/2018,0.0,-25.48,-24.89,26.1,26.0,-32810.4,2.2
4544,22/08/2018,19.4,-25.5,-24.95,22.0,21.6,-32595.264,2.2
4545,23/08/2018,1.2,-25.42,-24.89,22.6,22.3,-31883.328,2.3
4546,24/08/2018,0.0,-25.38,-24.85,24.5,24.0,-30754.944,2.3
4547,25/08/2018,0.0,-25.43,-24.86,24.8,24.3,-32064.768,2.3
4548,26/08/2018,1.4,-25.38,-24.89,20.7,20.0,-30246.912,2.3
4549,27/08/2018,0.0,-25.2,-24.84,19.6,18.7,-28975.968,2.4
4550,28/08/2018,0.0,-25.21,-24.86,22.0,21.4,-29496.96,2.3
4551,29/08/2018,0.0,-25.34,-24.85,23.7,23.1,-30588.192,2.3
4552,30/08/2018,0.0,-25.43,-24.91,25.0,24.0,-31518.72,2.3
4553,31/08/2018,0.0,-25.47,-24.93,24.1,23.5,-31542.912,2.2
4554,01/09/2018,0.0,-25.31,-24.89,23.7,23.4,-29796.768,2.2
4555,02/09/2018,0.2,-25.26,-24.87,20.5,19.7,-28263.168,2.2
4556,03/09/2018,0.0,-25.39,-24.87,20.8,20.2,-30367.008,2.2
4557,04/09/2018,1.4,-25.53,-24.94,20.9,20.3,-31930.848,2.3
4558,05/09/2018,0.0,-25.56,-24.97,22.5,21.8,-32440.608,2.2
4559,06/09/2018,0.0,-25.54,-24.94,23.6,23.0,-31810.752,2.2
4560,07/09/2018,1.2,-25.51,-24.97,22.9,22.2,-31807.296,2.2
4561,08/09/2018,0.0,-25.53,-25.01,22.7,22.5,-31593.888,2.2
4562,09/09/2018,0.0,-25.53,-25.02,23.9,23.2,-31291.488,2.2
4563,10/09/2018,0.0,-25.57,-25.04,23.6,23.2,-31918.752,2.2
4564,11/09/2018,0.0,-25.61,-25.09,23.5,22.9,-31847.04,2.2
4565,12/09/2018,0.0,-25.81,-25.14,24.8,24.0,-31827.168,2.2
4566,13/09/2018,0.0,-25.67,-25.14,22.3,21.6,-30993.408,2.2
4567,14/09/2018,0.0,-25.65,-25.08,24.6,23.5,-31187.808,2.2
4568,15/09/2018,0.0,-25.93,-25.19,24.7,23.6,-31234.464,2.2
4569,16/09/2018,0.0,-25.78,-25.24,25.2,24.5,-30821.472,2.2
4570,17/09/2018,7.6,-25.74,-25.18,23.0,22.2,-31367.52,2.3
4571,18/09/2018,13.0,-25.78,-25.25,22.3,21.7,-29403.648,2.4
4572,19/09/2018,0.2,-25.9,-25.28,21.9,21.8,-29782.944,2.3
4573,20/09/2018,0.0,-25.65,-25.2,22.5,22.5,-27522.72,2.3
4574,21/09/2018,0.0,-25.7,-25.19,23.3,23.2,-30092.256,2.2
4575,22/09/2018,0.0,-25.92,-25.23,24.1,23.4,-30729.888,2.2
4576,23/09/2018,0.0,-25.8,-25.26,23.7,23.1,-30764.448,2.2
4577,24/09/2018,0.0,-25.68,-25.19,22.2,21.4,-30357.504,2.2
4578,25/09/2018,0.0,-25.78,-25.26,17.7,17.2,-29281.824,2.2
4579,26/09/2018,0.0,-25.78,-25.28,15.0,14.5,-30205.44,2.2
4580,27/09/2018,0.0,-25.82,-25.26,15.6,15.6,-31692.384,2.2
4581,28/09/2018,0.0,-25.98,-25.32,18.8,18.3,-32057.856,2.2
4582,29/09/2018,0.0,-26.06,-25.37,19.0,19.1,-31603.392,2.2
4583,30/09/2018,0.0,-26.09,-25.42,18.6,17.9,-31752.864,2.2
4584,01/10/2018,46.8,-25.95,-25.38,14.9,14.5,-30369.6,2.3
4585,02/10/2018,0.0,-26.03,-25.41,15.6,15.3,-29639.52,2.4
4586,03/10/2018,0.0,-26.13,-25.49,16.3,17.1,-32240.16,2.4
4587,04/10/2018,0.0,-26.2,-25.53,20.6,19.5,-32048.352,2.3
4588,05/10/2018,0.0,-26.18,-25.53,18.3,18.6,-31499.712,2.3
4589,06/10/2018,9.0,-26.19,-25.53,15.6,15.9,-31480.704,2.3
4590,07/10/2018,2.2,-26.19,-25.53,17.6,17.0,-31083.264,2.3
4591,08/10/2018,0.0,-26.23,-25.6,17.1,17.2,-31502.304,2.3
4592,09/10/2018,0.0,-26.21,-25.6,18.1,18.1,-30682.368,2.3
4593,10/10/2018,0.0,-26.25,-25.61,18.7,18.4,-30987.36,2.3
4594,11/10/2018,0.0,-26.1,-25.6,17.8,17.5,-29582.496,2.3
4595,12/10/2018,0.0,-26.11,-25.6,19.0,19.2,-29308.608,2.3
4596,13/10/2018,0.0,-26.28,-25.65,17.0,17.5,-31384.8,2.3
4597,14/10/2018,0.2,-26.24,-25.62,16.5,16.5,-30168.288,2.3
4598,15/10/2018,0.0,-26.24,-25.62,16.5,16.5,-29898.72,2.3
4599,16/10/2018,0.0,-26.13,-25.6,18.4,18.7,-28599.264,2.3
4600,17/10/2018,0.0,-26.08,-25.59,19.4,19.5,-29804.544,2.3
4601,18/10/2018,0.0,-26.05,-25.53,18.5,19.9,-31011.552,2.3
4602,19/10/2018,0.0,-26.0,-25.55,17.9,18.6,-30327.264,2.2
4603,20/10/2018,0.0,-26.1,-25.6,17.2,17.1,-31236.192,2.2
4604,21/10/2018,5.0,-26.05,-25.58,13.7,13.9,-30526.848,2.2
4605,22/10/2018,0.0,-26.07,-25.55,12.9,12.8,-30688.416,2.3
4606,23/10/2018,0.0,-25.97,-25.55,14.9,14.5,-30263.328,2.3
4607,24/10/2018,0.0,-25.96,-25.52,12.4,12.2,-30482.784,2.3
4608,25/10/2018,0.0,-26.06,-25.55,15.4,15.3,-30890.592,2.3
4609,26/10/2018,0.0,-25.99,-25.52,17.4,17.1,-29377.728,2.3
4610,27/10/2018,2.8,-25.87,-25.45,19.5,19.4,-29718.144,2.3
4611,28/10/2018,40.2,-25.8,-25.43,17.7,17.4,-28054.08,2.4
4612,29/10/2018,9.0,-25.82,-25.42,18.5,18.5,-29489.184,2.7
4613,30/10/2018,3.0,-25.87,-25.5,12.8,12.7,-28342.656,2.6
4614,31/10/2018,0.0,-25.88,-25.54,12.5,12.2,-28627.776,2.5
4615,01/11/2018,17.6,-25.71,-25.4,14.3,14.2,-25102.656,2.5
4616,02/11/2018,3.8,-25.69,-25.36,15.1,15.4,-26192.16,2.6
4617,03/11/2018,0.2,-25.78,-25.44,16.1,15.9,-27969.408,2.5
4618,04/11/2018,0.6,-25.82,-25.42,16.1,16.6,-27913.248,2.5
4619,05/11/2018,0.6,-25.78,-25.42,14.1,13.8,-27807.84,2.5
4620,06/11/2018,0.0,-25.89,-25.45,15.0,14.7,-28521.504,2.4
4621,07/11/2018,0.0,-25.85,-25.47,13.3,12.8,-28266.624,2.4
4622,08/11/2018,0.0,-25.91,-25.52,11.9,11.4,-29144.448,2.4
4623,09/11/2018,0.0,-25.91,-25.51,10.0,10.1,-29964.384,2.4
4624,10/11/2018,0.0,-26.03,-25.51,10.0,10.2,-29834.784,2.4
4625,11/11/2018,0.0,-25.9,-25.52,9.6,10.2,-27842.4,2.4
4626,12/11/2018,0.2,-25.97,-25.56,9.0,9.2,-28749.6,2.4
4627,13/11/2018,0.2,-26.03,-25.58,8.7,8.6,-29268.0,2.4
4628,14/11/2018,0.2,-26.16,-25.61,8.2,8.1,-31072.896,2.4
4629,15/11/2018,0.2,-26.2,-25.62,9.9,10.1,-30595.968,2.4
4630,16/11/2018,0.0,-26.28,-25.69,11.8,11.6,-28549.152,2.4
4631,17/11/2018,0.0,-26.31,-25.73,10.3,9.7,-30047.328,2.4
4632,18/11/2018,0.0,-26.27,-25.7,8.8,8.4,-29082.24,2.4
4633,19/11/2018,1.0,-26.17,-25.66,5.3,6.2,-27774.144,2.5
4634,20/11/2018,20.0,-26.27,-25.66,8.3,8.1,-28824.768,2.5
